task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
47	4a/9fab78	53bebb0b-781e-47e6-b79f-474756fb6e97	generateRDF (46)	COMPLETED	0	2024-10-26 19:25:24.881	2m 39s	35s	47.2%	53.5 MB	60.9 MB	2 GB	13.6 KB
55	60/1743b3	a915dac6-a07e-463d-aa22-190791363ca6	generateRDF (54)	COMPLETED	0	2024-10-26 19:25:24.969	2m 39s	1m 13s	26.2%	53.8 MB	60.9 MB	2 GB	13.6 KB
67	7f/675c22	7ceba1b6-69d6-44ce-a581-32cb7202c091	generateRDF (66)	COMPLETED	0	2024-10-26 19:25:25.009	2m 39s	37.9s	51.6%	53.8 MB	60.9 MB	2 GB	13.6 KB
68	7c/ec6a64	beac88ee-4b5f-4656-b285-d885a6ee4080	generateRDF (67)	COMPLETED	0	2024-10-26 19:25:25.056	2m 39s	36.5s	53.6%	53.6 MB	60.9 MB	2 GB	13.6 KB
72	7c/1d82eb	96a9afdc-344b-4037-b61b-1e01f44bb8b0	generateRDF (71)	COMPLETED	0	2024-10-26 19:25:25.059	2m 39s	39.1s	49.9%	53.8 MB	60.9 MB	2 GB	13.6 KB
93	d4/01aaea	0ef1ddf1-2632-41f2-9a07-fd3fcf3d8443	generateRDF (92)	COMPLETED	0	2024-10-26 19:25:25.350	2m 39s	33.1s	50.2%	53.6 MB	60.9 MB	2 GB	13.6 KB
122	8f/90ce08	6dcebe61-bafa-481e-960e-4467cbd1233d	generateRDF (121)	COMPLETED	0	2024-10-26 19:25:25.818	2m 39s	30.1s	56.9%	53.6 MB	60.9 MB	2 GB	13.6 KB
44	a3/b53b6e	e5431557-3896-4660-aac7-04dd1a0cd15d	generateRDF (43)	COMPLETED	0	2024-10-26 19:25:24.881	2m 49s	50s	26.4%	53.9 MB	60.9 MB	1.2 GB	13.6 KB
63	e4/7ece8f	e6cd7063-3f01-4739-89fb-6ea514a2d996	generateRDF (62)	COMPLETED	0	2024-10-26 19:25:25.012	2m 49s	50.6s	25.9%	53.6 MB	60.9 MB	1.6 GB	13.6 KB
71	92/9bc180	069a9efb-323c-4c40-a284-180a429ed3e7	generateRDF (70)	COMPLETED	0	2024-10-26 19:25:25.042	2m 49s	51.5s	37.5%	53.6 MB	60.9 MB	2 GB	13.6 KB
80	06/a7a773	83d6a22a-724d-4c76-bb48-95acc79e5b55	generateRDF (79)	COMPLETED	0	2024-10-26 19:25:25.103	2m 49s	51.2s	40.8%	53.6 MB	60.9 MB	2 GB	13.6 KB
76	95/452499	fcfd61d9-a393-4b83-843f-7c4ef23549b7	generateRDF (75)	COMPLETED	0	2024-10-26 19:25:25.121	2m 49s	51.1s	39.1%	53.6 MB	60.9 MB	2 GB	13.6 KB
94	41/d0fde3	506b13e3-55cc-43c9-b514-c62e6d0e649b	generateRDF (93)	COMPLETED	0	2024-10-26 19:25:25.180	2m 49s	41.9s	50.7%	53.7 MB	60.9 MB	2 GB	13.6 KB
82	a1/f99f8f	55aeb5ca-1aee-4d44-a7a2-9c729e175c07	generateRDF (81)	COMPLETED	0	2024-10-26 19:25:25.183	2m 49s	40.6s	45.0%	53.9 MB	60.9 MB	2 GB	13.6 KB
89	2a/781bd5	9bce19e7-24da-4b8b-869d-0d80fbcf610e	generateRDF (88)	COMPLETED	0	2024-10-26 19:25:25.348	2m 49s	39.8s	49.2%	53.6 MB	60.9 MB	2 GB	13.6 KB
103	21/5c6c54	a4d5665f-8a3e-4385-a2f5-ab9cfeca10fb	generateRDF (102)	COMPLETED	0	2024-10-26 19:25:25.532	2m 49s	32.4s	47.1%	53.9 MB	60.9 MB	2 GB	13.6 KB
104	bc/0f74df	dfeb0f60-4785-41cf-8eeb-b4bb625442e7	generateRDF (103)	COMPLETED	0	2024-10-26 19:25:25.579	2m 49s	31.5s	52.3%	53.5 MB	60.9 MB	2 GB	13.6 KB
109	e5/8a67da	6dba2c87-4cfa-4177-986b-a4113504ceaa	generateRDF (108)	COMPLETED	0	2024-10-26 19:25:25.730	2m 49s	39.5s	46.8%	53.6 MB	60.9 MB	2 GB	13.6 KB
118	ec/dd8fb9	9da10507-d2e5-4d7e-9560-35508453f9b2	generateRDF (117)	COMPLETED	0	2024-10-26 19:25:25.746	2m 49s	30.7s	51.6%	53.7 MB	60.9 MB	2 GB	13.6 KB
115	b5/4e08e2	19e34493-781c-4ec7-8615-e113f73dbb09	generateRDF (114)	COMPLETED	0	2024-10-26 19:25:25.752	2m 50s	37.9s	46.3%	53.7 MB	60.9 MB	2 GB	13.6 KB
16	f6/cd9a2a	32b77100-b8ce-48de-ad67-1f3f57621767	generateRDF (15)	COMPLETED	0	2024-10-26 19:25:24.804	2m 59s	1m 35s	22.1%	53.6 MB	60.9 MB	2 GB	13.6 KB
56	63/87987c	8f1ea436-29d0-49c8-b915-502e13904758	generateRDF (55)	COMPLETED	0	2024-10-26 19:25:24.950	2m 59s	59.7s	32.3%	53.8 MB	60.9 MB	2 GB	13.6 KB
59	46/5721ec	b915c8c7-bd1c-4e2b-b13b-c742856df03a	generateRDF (58)	COMPLETED	0	2024-10-26 19:25:24.969	2m 59s	1m 1s	25.7%	53.5 MB	60.9 MB	2 GB	13.6 KB
65	8d/eddbe7	68505a87-3dfa-48ba-a27b-0f2176988ae3	generateRDF (64)	COMPLETED	0	2024-10-26 19:25:24.985	2m 59s	1m 1s	31.6%	53.8 MB	60.9 MB	2 GB	13.6 KB
58	44/d73540	0dcfc901-73ff-4e59-bea4-3a5564b9b0d6	generateRDF (57)	COMPLETED	0	2024-10-26 19:25:25.008	2m 59s	1m 1s	29.4%	53.6 MB	60.9 MB	2 GB	13.6 KB
70	51/5472d9	47b2d175-90f8-4c1e-8c01-fd5f00c34324	generateRDF (69)	COMPLETED	0	2024-10-26 19:25:25.046	2m 59s	1m 2s	30.6%	53.7 MB	60.9 MB	2 GB	13.6 KB
73	3e/f4cc2f	5ef302de-06f5-45f8-ba75-1c43e4039cc5	generateRDF (72)	COMPLETED	0	2024-10-26 19:25:25.048	2m 59s	1m 1s	34.2%	53.5 MB	60.9 MB	2 GB	13.6 KB
74	f9/33bf94	32f1106d-3cd8-443d-b59e-db93305515eb	generateRDF (73)	COMPLETED	0	2024-10-26 19:25:25.064	3m	55.6s	36.9%	53.5 MB	60.9 MB	2 GB	13.6 KB
79	76/f53e44	cf8d505b-a40f-437a-b18f-3039f2e24f83	generateRDF (78)	COMPLETED	0	2024-10-26 19:25:25.109	3m	1m 2s	30.2%	53.8 MB	60.9 MB	2 GB	13.6 KB
75	f4/9e9592	08e26049-2bb2-4a18-9fea-e0adb9e9b32e	generateRDF (74)	COMPLETED	0	2024-10-26 19:25:25.180	3m	57s	36.3%	53.5 MB	60.9 MB	2 GB	13.6 KB
96	da/29f4a9	0a90202e-68a9-4061-abaa-528703f26e82	generateRDF (95)	COMPLETED	0	2024-10-26 19:25:25.202	3m	59.8s	32.1%	53.6 MB	60.9 MB	2 GB	13.6 KB
83	21/d67505	2f6bd0c6-6abd-46f5-9e44-4acfc9659463	generateRDF (82)	COMPLETED	0	2024-10-26 19:25:25.300	3m	51.5s	36.7%	53.8 MB	60.9 MB	2 GB	13.6 KB
91	f2/aefd6b	c40a3081-67fe-49b3-b265-1ff033ee01b2	generateRDF (90)	COMPLETED	0	2024-10-26 19:25:25.312	3m	50.2s	37.5%	53.5 MB	60.9 MB	2 GB	13.6 KB
86	11/cecc7a	faa3f718-0f4e-4274-875d-d0fdeb6a1266	generateRDF (85)	COMPLETED	0	2024-10-26 19:25:25.343	3m	51.6s	37.7%	53.7 MB	60.9 MB	2 GB	13.6 KB
92	83/6056cf	cadf9939-2e89-4431-974b-05ead56ff724	generateRDF (91)	COMPLETED	0	2024-10-26 19:25:25.418	3m	49.3s	37.4%	53.6 MB	60.9 MB	2 GB	13.6 KB
85	be/9a2704	3f970638-313a-4e41-8f4a-992274a52f9d	generateRDF (84)	COMPLETED	0	2024-10-26 19:25:25.433	3m	48.8s	36.9%	53.6 MB	60.9 MB	2 GB	13.6 KB
98	df/93c246	23ff2952-6ea6-4416-a709-888b36fa75d5	generateRDF (97)	COMPLETED	0	2024-10-26 19:25:25.506	3m	49.4s	35.0%	53.5 MB	60.9 MB	2 GB	13.6 KB
114	d4/d8429a	4c79bac1-5e83-4fbb-b462-d295010971c9	generateRDF (113)	COMPLETED	0	2024-10-26 19:25:25.878	3m	43.5s	45.5%	53.7 MB	60.9 MB	2 GB	13.6 KB
21	fb/34b1c3	d34952f5-a5df-4a23-892c-11056f0b6ca0	generateRDF (20)	COMPLETED	0	2024-10-26 19:25:24.774	3m 9s	1m 37s	21.2%	53.7 MB	60.9 MB	2 GB	13.6 KB
31	d3/3051e8	cc682ffd-ee9e-47c4-915f-5ecdb22ed86f	generateRDF (30)	COMPLETED	0	2024-10-26 19:25:24.804	3m 9s	1m 2s	41.3%	53.7 MB	60.9 MB	2 GB	13.6 KB
30	e2/948518	c8539e50-bc5c-4eb0-9480-2fad460b4b74	generateRDF (29)	COMPLETED	0	2024-10-26 19:25:24.814	3m 9s	1m 4s	37.7%	53.6 MB	60.9 MB	2 GB	13.6 KB
39	32/1a05be	baf12956-f840-4761-892c-43dd5b7aeaf8	generateRDF (38)	COMPLETED	0	2024-10-26 19:25:24.829	3m 9s	1m 4s	33.7%	53.6 MB	60.9 MB	2 GB	13.6 KB
34	56/29697d	18617323-a2c3-4b2c-9e4a-242164fa1339	generateRDF (33)	COMPLETED	0	2024-10-26 19:25:24.831	3m 9s	1m 4s	39.5%	53.8 MB	60.9 MB	2 GB	13.6 KB
46	c8/de7802	583843cf-fee3-45e6-a03a-17dded13fa28	generateRDF (45)	COMPLETED	0	2024-10-26 19:25:24.843	3m 9s	1m 3s	25.7%	53.7 MB	60.9 MB	2 GB	13.6 KB
41	90/e22ba2	bab79d3c-cb8b-487a-b887-0b8493982ca8	generateRDF (40)	COMPLETED	0	2024-10-26 19:25:24.873	3m 10s	1m 3s	36.0%	53.7 MB	60.9 MB	2 GB	13.6 KB
53	df/1562e4	99772b01-0ce5-4aac-bf0c-7b4fcc01a5cb	generateRDF (52)	COMPLETED	0	2024-10-26 19:25:24.892	3m 10s	1m 4s	29.3%	53.5 MB	60.9 MB	2 GB	13.6 KB
43	c8/178e53	2b15d9fc-55a5-4b33-baba-62201dd5bb1d	generateRDF (42)	COMPLETED	0	2024-10-26 19:25:24.888	3m 10s	1m 3s	36.6%	53.5 MB	60.9 MB	2 GB	13.6 KB
57	12/fc29d9	a1d26fb5-eaa7-4986-acee-ce1a1db3ae72	generateRDF (56)	COMPLETED	0	2024-10-26 19:25:24.942	3m 10s	1m 6s	27.6%	53.6 MB	60.9 MB	2 GB	13.6 KB
52	eb/7e16d9	18f20546-9429-4fb7-98e9-6254edfd1fb6	generateRDF (51)	COMPLETED	0	2024-10-26 19:25:24.942	3m 10s	1m 6s	29.9%	53.5 MB	60.9 MB	2 GB	13.6 KB
61	ea/daa656	298abee8-5020-4a7e-81a5-ed547dc6327e	generateRDF (60)	COMPLETED	0	2024-10-26 19:25:24.964	3m 10s	1m 11s	28.0%	53.8 MB	60.9 MB	2 GB	13.6 KB
60	1f/d7f8e5	47e58741-8578-4dd0-979c-b1c64c4ea3ba	generateRDF (59)	COMPLETED	0	2024-10-26 19:25:24.974	3m 10s	1m 7s	26.8%	53.7 MB	60.9 MB	2 GB	13.6 KB
66	84/1ece2f	f4b192dd-305b-44ee-90e1-b811d58958ec	generateRDF (65)	COMPLETED	0	2024-10-26 19:25:24.975	3m 10s	1m 3s	29.6%	53.8 MB	60.9 MB	2 GB	13.6 KB
69	c8/59508d	acf311cc-9487-4986-97cc-495f6dc2d17e	generateRDF (68)	COMPLETED	0	2024-10-26 19:25:25.067	3m 10s	1m 4s	29.6%	53.6 MB	60.9 MB	2 GB	13.6 KB
81	09/e9fc6c	d1564270-ce2e-42ec-83a2-85a9e0bbb15e	generateRDF (80)	COMPLETED	0	2024-10-26 19:25:25.112	3m 11s	1m 3s	30.9%	53.6 MB	60.9 MB	2 GB	13.6 KB
84	32/27099a	82e4aa25-adbf-4de6-ac00-cad6356701c6	generateRDF (83)	COMPLETED	0	2024-10-26 19:25:25.163	3m 11s	1m 7s	27.4%	53.7 MB	60.9 MB	2 GB	13.6 KB
88	a9/33d1ea	36f00416-56e5-4644-8208-0848353ccf90	generateRDF (87)	COMPLETED	0	2024-10-26 19:25:25.256	3m 11s	59.5s	33.4%	53.6 MB	60.9 MB	2 GB	13.6 KB
87	06/bda33d	23b323c5-3d0d-4618-9ae6-f979a5ab2bd4	generateRDF (86)	COMPLETED	0	2024-10-26 19:25:25.343	3m 11s	56.3s	34.6%	53.8 MB	60.9 MB	2 GB	13.6 KB
100	97/14655f	0c4afe3b-7f1b-4b0c-9f33-76ef37ff6cda	generateRDF (99)	COMPLETED	0	2024-10-26 19:25:25.452	3m 11s	54.1s	36.5%	53.8 MB	60.9 MB	2 GB	13.6 KB
105	a7/b20874	fd3d27c9-3d75-4fea-aac2-0f2f04fdcb47	generateRDF (104)	COMPLETED	0	2024-10-26 19:25:25.534	3m 11s	52.1s	34.2%	53.5 MB	60.9 MB	2 GB	13.6 KB
99	6b/5b2597	386c20fd-20bf-4bfe-b41f-021d4eee9363	generateRDF (98)	COMPLETED	0	2024-10-26 19:25:25.569	3m 11s	53.1s	37.3%	53.5 MB	60.9 MB	2 GB	13.6 KB
106	8d/a61e51	4d208184-57ed-4dfa-bdd1-f60e9e4b9e6c	generateRDF (105)	COMPLETED	0	2024-10-26 19:25:25.581	3m 11s	50.5s	36.2%	53.5 MB	60.9 MB	2 GB	13.6 KB
107	61/74ae61	23cc0373-ea36-46b9-96dc-3ff11e22eb9a	generateRDF (106)	COMPLETED	0	2024-10-26 19:25:25.626	3m 11s	52.7s	37.1%	53.7 MB	60.9 MB	2 GB	13.6 KB
110	56/f74177	53ac2da3-1e83-4cbd-a683-fca760db4671	generateRDF (109)	COMPLETED	0	2024-10-26 19:25:25.666	3m 11s	50.8s	37.5%	53.7 MB	60.9 MB	2 GB	13.6 KB
111	73/3095fe	ca15f4e9-417b-4292-9e6f-465bac7b8e87	generateRDF (110)	COMPLETED	0	2024-10-26 19:25:25.726	3m 11s	50.4s	39.3%	53.6 MB	60.9 MB	2 GB	13.6 KB
112	d6/6920e4	003ef522-43d6-44d0-a6e0-01b6eb8ee5b4	generateRDF (111)	COMPLETED	0	2024-10-26 19:25:25.743	3m 11s	52s	35.0%	53.8 MB	60.9 MB	2 GB	13.6 KB
124	f7/262166	99d84c11-f76d-4511-9de1-d7b0811b28d1	generateRDF (123)	COMPLETED	0	2024-10-26 19:25:25.809	3m 11s	51.4s	37.1%	53.4 MB	60.9 MB	2 GB	13.6 KB
45	b1/75b299	c1175ef4-eae2-46a9-8ece-dc9c15417096	generateRDF (44)	COMPLETED	0	2024-10-26 19:25:24.869	3m 19s	1m 13s	25.5%	53.8 MB	60.9 MB	2 GB	13.6 KB
51	f7/6a23ef	8aaee095-3474-4f3e-9af4-dc97edc1b286	generateRDF (50)	COMPLETED	0	2024-10-26 19:25:24.888	3m 19s	1m 17s	26.3%	53.6 MB	60.9 MB	2 GB	13.6 KB
54	f6/342b3e	4f2522cc-b1a7-4057-aa4b-c6fe12039f0e	generateRDF (53)	COMPLETED	0	2024-10-26 19:25:24.890	3m 19s	1m 14s	26.0%	53.7 MB	60.9 MB	2 GB	13.6 KB
62	61/f5b599	0bd837ce-8929-4972-b44a-946532703437	generateRDF (61)	COMPLETED	0	2024-10-26 19:25:24.985	3m 19s	1m 18s	24.9%	53.9 MB	60.9 MB	2 GB	13.6 KB
95	77/3c846e	8502fedf-c2e8-4ee1-ba1a-5b5026ffcf46	generateRDF (94)	COMPLETED	0	2024-10-26 19:25:25.272	3m 19s	1m 15s	26.2%	53.8 MB	60.9 MB	2 GB	13.6 KB
97	92/30aeba	d96f19a3-f629-4e43-8008-34377dfe9234	generateRDF (96)	COMPLETED	0	2024-10-26 19:25:25.418	3m 19s	1m 15s	30.4%	53.5 MB	60.9 MB	2 GB	13.6 KB
156	4d/ec8d60	6be2e8de-aa10-4ca5-a4e1-b9406f6dd4a6	generateRDF (155)	COMPLETED	0	2024-10-26 19:25:26.593	3m 18s	1.1s	65.8%	54.8 MB	60.9 MB	10.5 MB	23.2 KB
101	73/365154	d2a0518d-10bb-401f-a043-3bcbb627565c	generateRDF (100)	COMPLETED	0	2024-10-26 19:25:25.452	3m 28s	1m 19s	26.7%	53.6 MB	60.9 MB	2 GB	13.6 KB
102	05/0c24d1	ea867f8a-96ab-459b-9f50-657d3d668f81	generateRDF (101)	COMPLETED	0	2024-10-26 19:25:25.498	3m 28s	1m 18s	25.6%	53.6 MB	60.9 MB	2 GB	13.6 KB
117	af/bc5e61	e7bc1e07-3c36-44d4-80d5-9ec5877bad2c	generateRDF (116)	COMPLETED	0	2024-10-26 19:25:25.844	3m 28s	1m 17s	26.6%	53.6 MB	60.9 MB	2 GB	13.6 KB
151	d4/4037ae	b00663c1-90aa-4fb5-8fa4-40368c7d20fb	generateRDF (150)	COMPLETED	0	2024-10-26 19:25:26.473	3m 27s	16.8s	50.6%	53.7 MB	60.9 MB	1.1 GB	13.6 KB
108	3d/8adf02	510014c2-91d2-491f-9f53-4c0cc19ef475	generateRDF (107)	COMPLETED	0	2024-10-26 19:25:25.677	3m 38s	30.3s	43.5%	53.5 MB	60.9 MB	2 GB	13.6 KB
139	9d/9b0085	a17a1a74-cd67-492b-bdea-98c465325317	generateRDF (138)	COMPLETED	0	2024-10-26 19:25:26.301	3m 37s	30.4s	47.2%	53.8 MB	60.9 MB	2 GB	13.6 KB
144	4b/988948	a8eb1d10-3b35-47b0-a9f7-78d40733811b	generateRDF (143)	COMPLETED	0	2024-10-26 19:25:26.332	3m 37s	30.5s	42.7%	53.7 MB	60.9 MB	2 GB	13.6 KB
119	20/f21a38	8e246dc3-ed1f-4e84-b6c3-74ace64b11b2	generateRDF (118)	COMPLETED	0	2024-10-26 19:25:25.882	3m 48s	33.2s	44.7%	53.6 MB	60.9 MB	2 GB	13.6 KB
