task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
141	4e/697a1d	d59b8592-ad01-45ae-b1e7-c2295a860e21	generateRDF (140)	COMPLETED	0	2024-10-26 19:34:24.862	1m 39s	35.7s	42.1%	53.6 MB	60.9 MB	2 GB	13.6 KB
20	6d/4869f8	90b7138e-5faa-4246-a6b9-9a6088734381	generateRDF (19)	COMPLETED	0	2024-10-26 19:34:23.316	1m 49s	1m 20s	25.1%	53.4 MB	60.9 MB	2 GB	13.6 KB
30	4f/722fd6	adcb4acc-b6f4-43c5-aef0-372e86921ff3	generateRDF (29)	COMPLETED	0	2024-10-26 19:34:23.368	1m 49s	1m 25s	23.1%	53.6 MB	60.9 MB	2 GB	13.6 KB
139	12/e5fa5a	821d8376-700b-4683-8148-ed5285ae56b2	generateRDF (138)	COMPLETED	0	2024-10-26 19:34:24.780	1m 48s	41.1s	45.4%	53.8 MB	60.9 MB	2 GB	13.6 KB
133	d1/fc52c9	bea5e994-7a2e-47a9-b1e3-e63d0292bb2a	generateRDF (132)	COMPLETED	0	2024-10-26 19:34:24.845	1m 48s	40.8s	43.0%	53.5 MB	60.9 MB	2 GB	13.6 KB
136	99/93dd70	51772aea-b079-4600-98d0-1089370b218a	generateRDF (135)	COMPLETED	0	2024-10-26 19:34:24.871	1m 48s	35.6s	48.0%	53.7 MB	60.9 MB	2 GB	13.6 KB
138	45/5077ca	d6874782-511b-463d-89de-67999ac5c222	generateRDF (137)	COMPLETED	0	2024-10-26 19:34:24.882	1m 48s	36.8s	51.9%	53.6 MB	60.9 MB	2 GB	13.6 KB
145	35/55f6c2	cea342c0-53e7-4d07-b4e1-c6d8f50a1b16	generateRDF (144)	COMPLETED	0	2024-10-26 19:34:24.931	1m 48s	35.9s	53.4%	53.6 MB	60.9 MB	2 GB	13.6 KB
146	13/530665	b666d87f-5ade-4eb8-9b48-d69b8fd86468	generateRDF (145)	COMPLETED	0	2024-10-26 19:34:24.935	1m 48s	36.2s	46.7%	53.8 MB	60.9 MB	2 GB	13.6 KB
148	25/914d7f	de1bb97c-1d03-4944-9251-604cb2e5b11f	generateRDF (147)	COMPLETED	0	2024-10-26 19:34:24.956	1m 48s	35.1s	47.7%	53.8 MB	60.9 MB	2 GB	13.6 KB
142	51/b79a51	885443c3-e7fe-44a1-b79b-0a33e09fcb31	generateRDF (141)	COMPLETED	0	2024-10-26 19:34:25.004	1m 48s	35.6s	47.7%	53.8 MB	60.9 MB	2 GB	13.6 KB
147	1b/ae082b	3700fe2e-2b4a-46a3-9a9f-361513aefe06	generateRDF (146)	COMPLETED	0	2024-10-26 19:34:25.019	1m 49s	34.7s	52.9%	53.7 MB	60.9 MB	2 GB	13.6 KB
149	8d/c1f74d	68e8a31f-0aea-4a73-9c95-148ff0c8299c	generateRDF (148)	COMPLETED	0	2024-10-26 19:34:25.020	1m 49s	34.4s	52.2%	53.8 MB	60.9 MB	2 GB	13.6 KB
150	3e/5ee115	7d87a0dd-453f-47fe-b755-9fb0c43a6443	generateRDF (149)	COMPLETED	0	2024-10-26 19:34:25.057	1m 49s	37.2s	46.9%	53.9 MB	60.9 MB	2 GB	13.6 KB
155	2a/9bcc10	f6887307-4d6c-4630-a3da-45b1f1a956a8	generateRDF (154)	COMPLETED	0	2024-10-26 19:34:25.141	1m 57s	50.9s	33.8%	53.7 MB	60.9 MB	2 GB	13.6 KB
154	c4/dfe25c	68f23ee9-f8b6-4cbc-8266-188e35eb6b4f	generateRDF (153)	COMPLETED	0	2024-10-26 19:34:25.188	1m 57s	50.7s	31.5%	53.8 MB	60.9 MB	2 GB	13.6 KB
153	db/bcb06e	f87c175c-a8d4-401b-83b4-1d53096d6efd	generateRDF (152)	COMPLETED	0	2024-10-26 19:34:25.106	2m 7s	54s	33.4%	53.8 MB	60.9 MB	2 GB	13.6 KB
152	29/590ea3	9bc9f833-e831-461d-9826-f0a64f4c6985	generateRDF (151)	COMPLETED	0	2024-10-26 19:34:25.082	2m 17s	1m 4s	26.1%	53.8 MB	60.9 MB	2 GB	13.6 KB
157	e0/e1a1c4	84feab00-e598-45e5-b4dc-dd3b596cf4eb	uploadToBucket (1)	COMPLETED	0	2024-10-26 19:38:13.118	19.2s	620ms	89.3%	13 MB	17.6 MB	9.9 MB	29 KB
