task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
40	f3/02f20a	2da6dbcc-fa9c-4eb1-9298-99f7b14742f3	generateRDF (39)	COMPLETED	0	2024-11-02 20:12:49.150	4m 49s	3m 43s	74.3%	53.9 MB	61 MB	8 GB	17.3 KB
43	c5/6253da	1e54c6c4-d25f-4fb9-91ee-4cf5cd2f98fa	generateRDF (42)	COMPLETED	0	2024-11-02 20:12:49.189	4m 49s	3m 41s	70.1%	53.7 MB	61 MB	8 GB	17.3 KB
58	b4/1d033c	313dd54f-64b9-49d2-8897-5e80cc169b9d	generateRDF (57)	COMPLETED	0	2024-11-02 20:12:49.204	4m 49s	3m 38s	71.1%	54 MB	61 MB	8 GB	17.3 KB
56	d4/94b7f0	add92bbb-96e3-4047-a920-e455ea2aef6f	generateRDF (55)	COMPLETED	0	2024-11-02 20:12:49.229	4m 49s	3m 39s	73.5%	53.7 MB	61 MB	8 GB	17.3 KB
51	b8/f766a6	a7c5521b-ed75-4583-bd66-df022c07a7c2	generateRDF (50)	COMPLETED	0	2024-11-02 20:12:49.245	4m 50s	3m 34s	72.7%	54 MB	61 MB	8 GB	17.3 KB
83	46/fdf6da	725e80a4-b5e0-4e6e-88a3-b8238d35259d	generateRDF (82)	COMPLETED	0	2024-11-02 20:12:49.396	4m 50s	3m 39s	68.1%	53.9 MB	61 MB	8 GB	17.3 KB
88	d9/6c75e3	aa375598-b870-4b17-91d5-7abd515e2224	generateRDF (87)	COMPLETED	0	2024-11-02 20:12:49.540	4m 49s	3m 38s	69.4%	54.1 MB	61 MB	8 GB	17.3 KB
90	1b/e3405e	e4e619c8-b59e-46f9-9a45-bc9d836f4105	generateRDF (89)	COMPLETED	0	2024-11-02 20:12:49.589	4m 50s	3m 33s	66.6%	54 MB	61 MB	8 GB	17.3 KB
92	57/edaa38	2068eb44-322f-48c2-9f8b-895f144a2678	generateRDF (91)	COMPLETED	0	2024-11-02 20:12:49.622	4m 50s	3m 36s	65.8%	53.9 MB	61 MB	8 GB	17.3 KB
91	8c/4aea0d	22ca6e5d-e02e-4dfd-a595-b3201b547aec	generateRDF (90)	COMPLETED	0	2024-11-02 20:12:49.650	4m 50s	3m 36s	69.3%	53.8 MB	61 MB	8 GB	17.3 KB
98	92/b89e22	c025d9cc-2cea-44fe-9820-2805676636cc	generateRDF (97)	COMPLETED	0	2024-11-02 20:12:49.734	4m 50s	3m 39s	65.2%	54 MB	61 MB	8 GB	17.3 KB
106	1e/82f6c8	68d05559-0e37-4134-9880-ecdba26ba692	generateRDF (105)	COMPLETED	0	2024-11-02 20:12:49.849	4m 50s	3m 35s	69.8%	53.9 MB	61 MB	8 GB	17.3 KB
107	a5/ccc75a	865cd243-b544-4901-91d5-fde82a16306f	generateRDF (106)	COMPLETED	0	2024-11-02 20:12:49.914	4m 50s	3m 38s	69.1%	53.9 MB	61 MB	8 GB	17.3 KB
105	97/e84b30	4188ac4c-2a6d-4279-8200-2b2558ad3ba5	generateRDF (104)	COMPLETED	0	2024-11-02 20:12:49.925	4m 50s	3m 23s	73.4%	53.8 MB	61 MB	8 GB	17.3 KB
110	cb/57f50f	2da2c1ca-53eb-4ff2-a73f-c340d5bf26a3	generateRDF (109)	COMPLETED	0	2024-11-02 20:12:49.960	4m 50s	3m 32s	74.9%	53.8 MB	61 MB	8 GB	17.3 KB
112	09/865cce	222697fa-bc8f-47dd-b266-16b4597ad556	generateRDF (111)	COMPLETED	0	2024-11-02 20:12:49.984	4m 50s	3m 33s	63.1%	53.7 MB	61 MB	8 GB	17.3 KB
124	de/361a24	72f5afdb-ed09-4949-a380-6a88c7fa36c0	generateRDF (123)	COMPLETED	0	2024-11-02 20:12:50.328	4m 50s	3.9s	50.6%	53.8 MB	61 MB	137.6 MB	17.3 KB
42	20/3be6b9	2a882e33-8f10-453b-8273-4b6403fe5bdc	generateRDF (41)	COMPLETED	0	2024-11-02 20:12:49.135	4m 59s	3m 48s	76.5%	53.7 MB	61 MB	8 GB	17.3 KB
93	b2/420293	63f7828c-2199-432c-95ac-853d10727ddf	generateRDF (92)	COMPLETED	0	2024-11-02 20:12:49.664	4m 58s	3m 45s	64.4%	53.8 MB	61 MB	8 GB	17.3 KB
96	c6/2cecdd	17519bd9-f7b5-4517-acec-b221395159d7	generateRDF (95)	COMPLETED	0	2024-11-02 20:12:49.671	4m 59s	3m 46s	73.2%	54 MB	61 MB	8 GB	17.3 KB
94	cf/648533	db8e027c-a30b-48f4-bb54-2c2bb63092c8	generateRDF (93)	COMPLETED	0	2024-11-02 20:12:49.685	4m 59s	3m 34s	70.7%	54.1 MB	61 MB	8 GB	17.3 KB
99	0d/430dd5	a1d68d3f-3288-4887-9204-61fb5e8d8c74	generateRDF (98)	COMPLETED	0	2024-11-02 20:12:49.748	4m 59s	3m 35s	68.8%	54 MB	61 MB	8 GB	17.3 KB
100	9a/7b6740	38df13d6-cf05-40d9-86fe-f32473c9e3b9	generateRDF (99)	COMPLETED	0	2024-11-02 20:12:49.749	4m 59s	3m 37s	65.8%	54 MB	61 MB	8 GB	17.3 KB
103	16/5d73f9	bb539b77-0add-4467-aadb-52a5cbe80b3a	generateRDF (102)	COMPLETED	0	2024-11-02 20:12:49.811	4m 59s	3m 43s	71.3%	54 MB	61 MB	8 GB	17.3 KB
102	dc/0c9fed	0f45f66d-973c-4d80-8a5a-be36923e015c	generateRDF (101)	COMPLETED	0	2024-11-02 20:12:49.832	4m 59s	3m 40s	73.4%	53.8 MB	61 MB	8 GB	17.3 KB
108	bc/7883be	96a2bfdf-881d-4046-b517-3159ec280ae4	generateRDF (107)	COMPLETED	0	2024-11-02 20:12:49.855	4m 59s	3m 37s	71.2%	54 MB	61 MB	8 GB	17.3 KB
104	0c/35ebb1	2223ce23-2447-4074-a5df-6b09f044e3b3	generateRDF (103)	COMPLETED	0	2024-11-02 20:12:49.917	4m 59s	3m 38s	68.8%	53.8 MB	61 MB	8 GB	17.3 KB
89	1e/38580f	1814f93a-5d04-4882-973e-28290421d7f2	generateRDF (88)	COMPLETED	0	2024-11-02 20:12:49.555	5m 8s	3m 51s	75.0%	53.8 MB	61 MB	8 GB	17.3 KB
116	70/05e851	0a0e775f-e6b2-47b9-afe6-8feb58f0b977	generateRDF (115)	COMPLETED	0	2024-11-02 20:12:50.030	5m 8s	3m 46s	70.6%	54 MB	61 MB	8 GB	17.3 KB
111	66/3b71a8	47f54e3c-404e-4551-93e8-7becb444256e	generateRDF (110)	COMPLETED	0	2024-11-02 20:12:50.026	5m 48s	3m 7s	72.4%	54.1 MB	61 MB	8 GB	17.3 KB
118	6c/74f579	f4191b59-1eb2-4952-83bf-f9fb78c98697	generateRDF (117)	COMPLETED	0	2024-11-02 20:12:50.135	5m 58s	3m 21s	69.2%	53.8 MB	61 MB	8 GB	17.3 KB
5	cf/3db202	f5f94d79-bd08-48a3-96fb-a99f570555c5	generateRDF (4)	COMPLETED	0	2024-11-02 20:12:48.975	6m 19s	5m 16s	29.9%	53.8 MB	61 MB	8 GB	17.3 KB
4	68/bc4294	b7c7944e-8d31-48ce-9b8a-3c2d32d95955	generateRDF (3)	COMPLETED	0	2024-11-02 20:12:49.017	6m 19s	5m 18s	38.1%	54 MB	61 MB	8 GB	17.3 KB
7	b9/e80c2d	f0fe3172-fd53-432f-8440-4a554b91bebc	generateRDF (6)	COMPLETED	0	2024-11-02 20:12:49.050	6m 19s	5m 15s	38.3%	53.8 MB	61 MB	8 GB	17.3 KB
6	c2/d4efee	e37d5569-60e0-4007-a605-5ee8f74122c9	generateRDF (5)	COMPLETED	0	2024-11-02 20:12:49.064	6m 19s	5m 5s	42.3%	53.9 MB	61 MB	8 GB	17.3 KB
21	ea/54e675	92d1893f-f41a-49f1-8f68-d143cbb30d4c	generateRDF (20)	COMPLETED	0	2024-11-02 20:12:49.069	6m 20s	5m 15s	35.8%	53.8 MB	61 MB	8 GB	17.3 KB
32	07/3b2374	09985b8e-dc73-4b45-aa9c-3a9c31d84f22	generateRDF (31)	COMPLETED	0	2024-11-02 20:12:49.129	6m 20s	5m 11s	46.7%	53.8 MB	61 MB	8 GB	17.3 KB
27	8d/c2049c	25e3c966-d3db-4557-974b-0ef5416aac53	generateRDF (26)	COMPLETED	0	2024-11-02 20:12:49.130	6m 20s	5m 9s	46.6%	53.9 MB	61 MB	8 GB	17.3 KB
74	27/85fe4a	758191fd-87b9-4cb7-bda6-1ca58aec7f11	generateRDF (73)	COMPLETED	0	2024-11-02 20:12:49.324	6m 20s	4m 57s	49.5%	54.1 MB	61 MB	7.2 GB	17.3 KB
109	e8/13d7a7	96b038a5-7d97-4bc1-b224-c070a4e66eda	generateRDF (108)	COMPLETED	0	2024-11-02 20:12:50.084	6m 19s	3m 32s	67.0%	54.1 MB	61 MB	8 GB	17.3 KB
119	24/efaddd	3b3729ed-b2bf-4a2f-81ee-1daf4e1685a0	generateRDF (118)	COMPLETED	0	2024-11-02 20:12:50.115	6m 19s	3m 8s	75.8%	53.9 MB	61 MB	8 GB	17.3 KB
114	c2/2833da	909823db-351d-40dc-b15c-a04983606b3e	generateRDF (113)	COMPLETED	0	2024-11-02 20:12:50.141	6m 19s	3m 36s	66.7%	53.8 MB	61 MB	8 GB	17.3 KB
144	7a/ae4985	9c7e142c-b8f7-45fd-8e7d-6c5c95e64bdb	generateRDF (143)	COMPLETED	0	2024-11-02 20:12:50.587	6m 19s	1m 35s	49.4%	54 MB	61 MB	4.3 GB	17.3 KB
147	d9/3505b0	63f47518-888a-4218-a85c-2706c41de0b6	generateRDF (146)	COMPLETED	0	2024-11-02 20:12:50.757	6m 19s	1m 3s	68.1%	53.9 MB	61 MB	2.2 GB	17.3 KB
9	7a/486561	3ea84b38-a495-405b-9113-e09589af2327	generateRDF (8)	COMPLETED	0	2024-11-02 20:12:48.845	6m 29s	5m 25s	29.5%	53.8 MB	61 MB	8 GB	17.3 KB
16	c9/849de8	5cbbe52a-6cc1-42b7-b61b-d8480f942658	generateRDF (15)	COMPLETED	0	2024-11-02 20:12:48.952	6m 29s	5m 13s	38.9%	53.7 MB	61 MB	8 GB	17.3 KB
17	17/093d22	279c22f4-0fda-48bd-8d9e-b73056b01d00	generateRDF (16)	COMPLETED	0	2024-11-02 20:12:49.010	6m 29s	5m 22s	40.5%	53.9 MB	61 MB	8 GB	17.3 KB
12	9e/ae2658	7f5c7b20-fe1e-4f50-ace9-7159b74f8581	generateRDF (11)	COMPLETED	0	2024-11-02 20:12:49.011	6m 29s	5m 30s	40.5%	53.8 MB	61 MB	8 GB	17.3 KB
24	eb/9adcc5	38eb8b75-3df6-41bc-bdaa-4652c73aba04	generateRDF (23)	COMPLETED	0	2024-11-02 20:12:49.038	6m 30s	5m 23s	30.3%	53.8 MB	61 MB	8 GB	17.3 KB
13	3c/f351df	09221bd1-d17e-4b2c-8bfa-fb27f703dccb	generateRDF (12)	COMPLETED	0	2024-11-02 20:12:49.040	6m 30s	5m 17s	46.3%	53.8 MB	61 MB	8 GB	17.3 KB
20	ec/242080	b11e7356-acc0-4b0f-a876-b624238d9b0d	generateRDF (19)	COMPLETED	0	2024-11-02 20:12:49.057	6m 30s	5m 21s	35.9%	53.8 MB	61 MB	8 GB	17.3 KB
15	6c/a1b351	70221cee-c2b1-4ab9-9d92-c589383b3510	generateRDF (14)	COMPLETED	0	2024-11-02 20:12:49.068	6m 30s	5m 17s	31.5%	53.7 MB	61 MB	8 GB	17.3 KB
23	71/2e0b56	b51fd4a8-e994-4a9e-8bcb-48b7c94b519f	generateRDF (22)	COMPLETED	0	2024-11-02 20:12:49.073	6m 30s	5m 22s	35.4%	53.7 MB	61 MB	8 GB	17.3 KB
10	ec/839d37	9b1ae02e-78b9-494d-908b-f477c2abca55	generateRDF (9)	COMPLETED	0	2024-11-02 20:12:49.079	6m 30s	5m 19s	27.0%	53.8 MB	61 MB	8 GB	17.3 KB
22	4b/e478aa	487caf8c-c4aa-46d6-bda8-717f910fa07c	generateRDF (21)	COMPLETED	0	2024-11-02 20:12:49.082	6m 30s	5m 21s	33.8%	53.7 MB	61 MB	8 GB	17.3 KB
31	5e/f52d33	cf927fb1-a836-470a-ac87-e541fd12b18a	generateRDF (30)	COMPLETED	0	2024-11-02 20:12:49.095	6m 30s	5m 14s	30.9%	53.8 MB	61 MB	8 GB	17.3 KB
19	74/6e5f4f	0eb915f3-3516-4a59-8eeb-452ad9884784	generateRDF (18)	COMPLETED	0	2024-11-02 20:12:49.096	6m 31s	5m 26s	41.3%	54 MB	61 MB	8 GB	17.3 KB
26	42/bc1e47	90247f42-73ca-48cf-80b8-7b57f1324504	generateRDF (25)	COMPLETED	0	2024-11-02 20:12:49.121	6m 31s	5m 19s	29.3%	53.8 MB	61 MB	8 GB	17.3 KB
11	71/302bd4	7e286b06-c007-4eb4-9911-3a15eb11c0d8	generateRDF (10)	COMPLETED	0	2024-11-02 20:12:49.123	6m 31s	5m 13s	28.6%	53.9 MB	61 MB	8 GB	17.3 KB
33	21/b0c0cf	9171babb-3d82-433d-9cc7-4e1fdb34f094	generateRDF (32)	COMPLETED	0	2024-11-02 20:12:49.158	6m 31s	5m 22s	42.1%	53.8 MB	61 MB	8 GB	17.3 KB
68	dc/8849f5	71b6162a-a53f-43ff-8e23-847328bc319f	generateRDF (67)	COMPLETED	0	2024-11-02 20:12:49.212	6m 31s	5m 13s	44.8%	53.8 MB	61 MB	8 GB	17.3 KB
65	2c/c2f124	8c2b1c1f-dbe2-4c6b-bcf1-fa5b981078a5	generateRDF (64)	COMPLETED	0	2024-11-02 20:12:49.255	6m 31s	5m 14s	47.0%	53.9 MB	61 MB	8 GB	17.3 KB
64	fb/5194d4	b844cf60-29b6-4f05-8a15-f594f5e24fc4	generateRDF (63)	COMPLETED	0	2024-11-02 20:12:49.275	6m 31s	5m 11s	31.9%	53.9 MB	61 MB	8 GB	17.3 KB
77	15/c286bc	5ebc4a5a-5c83-4644-93dc-0e791377ec1e	generateRDF (76)	COMPLETED	0	2024-11-02 20:12:49.317	6m 31s	5m 15s	52.8%	54.1 MB	61 MB	8 GB	17.3 KB
73	51/7538db	44937730-257c-4990-b6a7-3b3cfe5face3	generateRDF (72)	COMPLETED	0	2024-11-02 20:12:49.344	6m 31s	5m 12s	40.8%	54 MB	61 MB	8 GB	17.3 KB
78	c4/b42633	928bd290-b764-4981-9e9e-7745ae4b1561	generateRDF (77)	COMPLETED	0	2024-11-02 20:12:49.353	6m 31s	5m 17s	36.4%	53.8 MB	61 MB	8 GB	17.3 KB
113	8e/ea5d81	a4c3fe84-5499-47f3-b166-38fb8a17c23d	generateRDF (112)	COMPLETED	0	2024-11-02 20:12:50.147	6m 31s	2m 48s	69.9%	54 MB	61 MB	8 GB	17.3 KB
30	97/43e273	8ea454ae-a991-44cf-9eb8-d628637d57b1	generateRDF (29)	COMPLETED	0	2024-11-02 20:12:49.066	6m 39s	5m 20s	38.1%	53.8 MB	61 MB	8 GB	17.3 KB
29	de/3a266a	f74cf9ea-1508-4d08-b708-fe0322e0bfef	generateRDF (28)	COMPLETED	0	2024-11-02 20:12:49.123	6m 39s	5m 31s	33.6%	53.8 MB	61 MB	8 GB	17.3 KB
63	25/8db3ab	154fd8d6-546b-4364-b2ab-437a2083e184	generateRDF (62)	COMPLETED	0	2024-11-02 20:12:49.241	6m 39s	5m 27s	42.0%	53.9 MB	61 MB	8 GB	17.3 KB
67	c9/f629a1	9cbcbbc0-6b9a-4624-a73c-a5597108e2e6	generateRDF (66)	COMPLETED	0	2024-11-02 20:12:49.318	6m 39s	5m 20s	47.6%	54 MB	61 MB	8 GB	17.3 KB
72	fd/564614	92b96a39-aa1a-4a89-bad9-2d813bd8f956	generateRDF (71)	COMPLETED	0	2024-11-02 20:12:49.324	6m 39s	5m 22s	39.9%	54 MB	61 MB	8 GB	17.3 KB
66	db/afccd1	a677a391-784d-4a6c-ae9a-a4af017d6253	generateRDF (65)	COMPLETED	0	2024-11-02 20:12:49.334	6m 39s	5m 18s	45.2%	53.9 MB	61 MB	8 GB	17.3 KB
76	a7/75a655	78d24222-c985-4293-925c-fbe0fd42a8dd	generateRDF (75)	COMPLETED	0	2024-11-02 20:12:49.353	6m 40s	5m 23s	44.8%	53.9 MB	61 MB	8 GB	17.3 KB
75	e8/40918e	84586209-b025-40f5-9f54-f9d643536c5c	generateRDF (74)	COMPLETED	0	2024-11-02 20:12:49.393	6m 40s	5m 25s	42.8%	53.8 MB	61 MB	8 GB	17.3 KB
71	0d/3543a1	6804c6f3-5922-48d6-b546-7f1df0ad786a	generateRDF (70)	COMPLETED	0	2024-11-02 20:12:49.258	6m 49s	5m 31s	34.3%	53.9 MB	61 MB	8 GB	17.3 KB
182	56/8cfcdc	f45e17d2-2245-4c65-bd2f-eefd55bd5d76	generateRDF (181)	COMPLETED	0	2024-11-02 20:12:51.383	6m 47s	28.4s	68.8%	53.7 MB	61 MB	1.3 GB	17.3 KB
34	c5/9524f2	78296d0f-af99-4995-a159-ebd67e6043c5	generateRDF (33)	COMPLETED	0	2024-11-02 20:12:49.193	6m 59s	5m 41s	40.3%	53.9 MB	61 MB	8 GB	17.3 KB
117	6d/f3bb15	c23ca7fc-19a2-46f4-a0d3-ff50183e8463	generateRDF (116)	COMPLETED	0	2024-11-02 20:12:50.152	7m 8s	3m	68.1%	53.9 MB	61 MB	8 GB	17.3 KB
121	dc/4dae00	c1c29337-7baf-4c1a-bbe0-0e40b43deb93	generateRDF (120)	COMPLETED	0	2024-11-02 20:12:50.234	7m 18s	3m 12s	69.6%	53.8 MB	61 MB	8 GB	17.3 KB
123	df/d5a6b2	2a1abe99-ff35-4031-8704-6aaae2e70ef9	generateRDF (122)	COMPLETED	0	2024-11-02 20:12:50.262	7m 18s	3m 7s	73.4%	53.8 MB	61 MB	8 GB	17.3 KB
127	69/e01f3f	f0a0769a-c64f-4d16-8357-9cb575a1165d	generateRDF (126)	COMPLETED	0	2024-11-02 20:12:50.301	7m 18s	3m 9s	73.8%	53.8 MB	61 MB	8 GB	17.3 KB
