task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
72	9f/8e0022	8800cae3-428b-4e34-9662-75387571bc23	generateRDF (71)	COMPLETED	0	2024-10-26 19:48:16.484	1m 39s	54.1s	37.9%	53.7 MB	60.9 MB	2 GB	13.6 KB
74	dc/bac8de	fd35148f-667e-4935-98fa-835f6331893f	generateRDF (73)	COMPLETED	0	2024-10-26 19:48:16.528	1m 39s	49.5s	42.0%	53.6 MB	60.9 MB	2 GB	13.6 KB
58	1d/b0ed9f	e41798d0-f545-4ac2-a7ee-5d4fb2bde667	generateRDF (57)	COMPLETED	0	2024-10-26 19:48:16.539	1m 40s	46.2s	42.8%	53.6 MB	60.9 MB	2 GB	13.6 KB
67	ff/333fb7	227bc334-4fac-48ca-b6b7-f2e66aed3ee3	generateRDF (66)	COMPLETED	0	2024-10-26 19:48:16.577	1m 40s	49.6s	37.5%	53.5 MB	60.9 MB	2 GB	13.6 KB
87	db/9278d4	ef20f668-ddd6-4be7-9df8-60c854292bb8	generateRDF (86)	COMPLETED	0	2024-10-26 19:48:16.668	1m 40s	51.6s	38.5%	53.8 MB	60.9 MB	2 GB	13.6 KB
94	55/c82d75	18304727-12dc-425a-a967-4b521890edb1	generateRDF (93)	COMPLETED	0	2024-10-26 19:48:16.880	1m 40s	1m 1s	29.5%	53.9 MB	60.9 MB	2 GB	13.6 KB
95	bc/f3dacd	47767a23-c4ca-4cbf-a648-edd36c7479d1	generateRDF (94)	COMPLETED	0	2024-10-26 19:48:17.018	1m 40s	1m	29.9%	53.6 MB	60.9 MB	2 GB	13.6 KB
104	21/4f0a7c	422d8cf9-d4b3-4488-8a70-afdca5dbed02	generateRDF (103)	COMPLETED	0	2024-10-26 19:48:17.119	1m 40s	1m 1s	32.2%	53.7 MB	60.9 MB	2 GB	13.6 KB
103	3c/f999d4	0b9ae9c8-4a00-486b-8730-fbf97ee8488b	generateRDF (102)	COMPLETED	0	2024-10-26 19:48:17.152	1m 40s	1m 1s	31.8%	53.7 MB	60.9 MB	2 GB	13.6 KB
112	b3/4362ae	d0e7f054-9462-4dab-986d-0630b703e734	generateRDF (111)	COMPLETED	0	2024-10-26 19:48:17.251	1m 40s	1m 8s	26.6%	53.7 MB	60.9 MB	2 GB	13.6 KB
115	9d/4a4e89	626b6a24-ce56-4cdd-9ffc-c9d916426a4f	generateRDF (114)	COMPLETED	0	2024-10-26 19:48:17.305	1m 40s	1m 5s	29.7%	53.6 MB	60.9 MB	2 GB	13.6 KB
114	2d/a6a952	b5326c34-ab44-49f6-a336-4566a20d415e	generateRDF (113)	COMPLETED	0	2024-10-26 19:48:17.311	1m 40s	1m 1s	32.1%	53.6 MB	60.9 MB	2 GB	13.6 KB
118	77/fc5a60	27d507f1-fe0c-45b9-90c6-d617e381ebf2	generateRDF (117)	COMPLETED	0	2024-10-26 19:48:17.328	1m 40s	1m 1s	32.5%	53.6 MB	60.9 MB	2 GB	13.6 KB
116	ec/a33fdc	c88699e9-9b81-45bb-a7a4-a555a35d0ddb	generateRDF (115)	COMPLETED	0	2024-10-26 19:48:17.412	1m 40s	1m 2s	31.8%	53.7 MB	60.9 MB	2 GB	13.6 KB
123	18/4ec681	9cb0323a-4746-40bd-9761-1c9c8e26ab0e	generateRDF (122)	COMPLETED	0	2024-10-26 19:48:17.446	1m 40s	49.9s	41.5%	53.4 MB	60.9 MB	2 GB	13.6 KB
138	58/b9b4ed	f88468ff-3711-41fb-9b3b-d34bf6cbac91	generateRDF (137)	COMPLETED	0	2024-10-26 19:48:17.768	1m 40s	48.6s	39.8%	53.9 MB	60.9 MB	2 GB	13.6 KB
139	c0/81cf48	088c13ae-19d3-4a0f-9769-1eb40e15652c	generateRDF (138)	COMPLETED	0	2024-10-26 19:48:17.809	1m 40s	50.7s	41.6%	53.6 MB	60.9 MB	2 GB	13.6 KB
144	51/c635fa	e25ca0a9-9c82-48bb-83a0-04727f12e7e9	generateRDF (143)	COMPLETED	0	2024-10-26 19:48:17.858	1m 40s	55.1s	36.5%	53.7 MB	60.9 MB	2 GB	13.6 KB
150	68/981197	9241d1c3-ebe2-4107-95eb-4e621a4bb7e1	generateRDF (149)	COMPLETED	0	2024-10-26 19:48:17.972	1m 40s	50.6s	38.6%	53.6 MB	60.9 MB	2 GB	13.6 KB
149	a7/80db22	d52f51a2-8cf9-4431-8221-ef3106a1d0f4	generateRDF (148)	COMPLETED	0	2024-10-26 19:48:17.975	1m 40s	50s	40.4%	53.5 MB	60.9 MB	2 GB	13.6 KB
18	31/53605f	3151acbb-0712-41c9-b5bd-969abf5511f8	generateRDF (17)	COMPLETED	0	2024-10-26 19:48:16.272	1m 49s	1m 3s	31.2%	53.6 MB	60.9 MB	2 GB	13.6 KB
6	b6/84bd0e	ba8a83c2-221b-44cd-b711-00a8ed858850	generateRDF (5)	COMPLETED	0	2024-10-26 19:48:16.286	1m 49s	57.6s	29.8%	53.6 MB	60.9 MB	2 GB	13.6 KB
17	5b/541d51	9c280ced-b4da-470d-bf6a-b308c7d3b613	generateRDF (16)	COMPLETED	0	2024-10-26 19:48:16.287	1m 49s	1m 5s	30.6%	53.8 MB	60.9 MB	2 GB	13.6 KB
24	5a/61ec1f	8c0779af-fc7c-4f27-9d7f-a57cd8e88af7	generateRDF (23)	COMPLETED	0	2024-10-26 19:48:16.300	1m 49s	57.5s	29.3%	53.5 MB	60.9 MB	2 GB	13.6 KB
27	08/495b55	c55ec766-b6cf-4262-b29e-512f94540bc4	generateRDF (26)	COMPLETED	0	2024-10-26 19:48:16.307	1m 49s	1m	34.8%	53.6 MB	60.9 MB	1.9 GB	13.6 KB
12	c3/4279aa	622dbd5e-2a3f-4f64-8515-a76e6d7fc2ef	generateRDF (11)	COMPLETED	0	2024-10-26 19:48:16.315	1m 49s	59.2s	32.1%	53.7 MB	60.9 MB	2 GB	13.6 KB
11	1a/4a1882	76295c6c-5f1d-4f71-9e59-3b2fa5cb841b	generateRDF (10)	COMPLETED	0	2024-10-26 19:48:16.317	1m 49s	57.8s	31.1%	53.6 MB	60.9 MB	2 GB	13.6 KB
20	0f/fc93f4	e415d5a6-1123-46c9-9577-ed84953aa790	generateRDF (19)	COMPLETED	0	2024-10-26 19:48:16.323	1m 50s	1m 4s	30.3%	53.7 MB	60.9 MB	2 GB	13.6 KB
30	b0/1d9665	e28988d7-6424-4352-8afb-fc02026bf346	generateRDF (29)	COMPLETED	0	2024-10-26 19:48:16.323	1m 50s	58.9s	26.0%	53.6 MB	60.9 MB	2 GB	13.6 KB
38	d8/5af427	e0ec8fa9-1710-4d41-8b77-7529540a869d	generateRDF (37)	COMPLETED	0	2024-10-26 19:48:16.337	1m 50s	56.7s	31.8%	53.6 MB	60.9 MB	2 GB	13.6 KB
40	0e/c59bec	42fd72db-eacd-4be2-aabd-2409480d43b9	generateRDF (39)	COMPLETED	0	2024-10-26 19:48:16.354	1m 50s	1m 4s	32.2%	53.5 MB	60.9 MB	2 GB	13.6 KB
28	c9/9d201f	c69bfff0-4a9e-4819-bc73-70a18c98e71a	generateRDF (27)	COMPLETED	0	2024-10-26 19:48:16.354	1m 50s	1m 7s	22.3%	53.7 MB	60.9 MB	2 GB	13.6 KB
31	bb/6fd194	fc0f2c03-e8af-42bc-b332-5431e95369ae	generateRDF (30)	COMPLETED	0	2024-10-26 19:48:16.354	1m 50s	58.4s	25.8%	53.6 MB	60.9 MB	2 GB	13.6 KB
43	0f/269368	ec8eed53-16b0-44ae-9a4f-999c0d8817fd	generateRDF (42)	COMPLETED	0	2024-10-26 19:48:16.361	1m 50s	59.6s	29.2%	53.7 MB	60.9 MB	2 GB	13.6 KB
15	86/f3bf26	49f33bef-acc0-4d87-9737-3da85f52dedf	generateRDF (14)	COMPLETED	0	2024-10-26 19:48:16.361	1m 50s	1m 2s	30.8%	53.9 MB	60.9 MB	2 GB	13.6 KB
41	a1/a8329d	4f5f7841-a4f8-46ac-ac57-bfc97d7f014f	generateRDF (40)	COMPLETED	0	2024-10-26 19:48:16.365	1m 51s	58s	32.4%	53.8 MB	60.9 MB	2 GB	13.6 KB
32	f1/5bdfb0	71b9deaa-8d8b-4dc7-9dd4-8155fe66d315	generateRDF (31)	COMPLETED	0	2024-10-26 19:48:16.384	1m 51s	1m 3s	30.7%	53.5 MB	60.9 MB	2 GB	13.6 KB
50	d1/cdd7f6	c5e699ea-deb8-451a-982a-8a005adedbec	generateRDF (49)	COMPLETED	0	2024-10-26 19:48:16.390	1m 51s	58.5s	35.7%	53.6 MB	60.9 MB	2 GB	13.6 KB
48	38/8a3e1c	dbd87b5e-6c52-4cb8-821e-e74ce211f3f4	generateRDF (47)	COMPLETED	0	2024-10-26 19:48:16.394	1m 51s	58.8s	33.3%	53.7 MB	60.9 MB	2 GB	13.6 KB
37	75/b8e3d7	08d3b050-a356-4d89-a8ae-91ec1a39a506	generateRDF (36)	COMPLETED	0	2024-10-26 19:48:16.398	1m 51s	57.2s	32.4%	53.9 MB	60.9 MB	2 GB	13.6 KB
53	a4/e1b103	a096317a-7b64-4021-ad0f-c14201e5db99	generateRDF (52)	COMPLETED	0	2024-10-26 19:48:16.408	1m 51s	1m 5s	30.9%	53.6 MB	60.9 MB	2 GB	13.6 KB
47	d5/d7e9b7	08eecb3a-2fb3-429f-848b-46bd0ea333fe	generateRDF (46)	COMPLETED	0	2024-10-26 19:48:16.412	1m 51s	56.7s	38.7%	53.6 MB	60.9 MB	2 GB	13.6 KB
46	07/2f0abe	96c683fb-ffbd-46a8-b8ba-2bca49717865	generateRDF (45)	COMPLETED	0	2024-10-26 19:48:16.417	1m 51s	1m 3s	33.6%	53.7 MB	60.9 MB	2 GB	13.6 KB
51	ca/0a3d62	212a89b8-600c-409d-bd6f-4a4f09e3252e	generateRDF (50)	COMPLETED	0	2024-10-26 19:48:16.417	1m 52s	1m 4s	29.0%	53.8 MB	60.9 MB	2 GB	13.6 KB
52	f0/49e822	acde65d8-0e34-43d4-98b6-9896ce6cd190	generateRDF (51)	COMPLETED	0	2024-10-26 19:48:16.422	1m 52s	57.9s	35.9%	53.8 MB	60.9 MB	2 GB	13.6 KB
56	cc/2a030d	bebda070-9683-4520-8611-fcfca91c7516	generateRDF (55)	COMPLETED	0	2024-10-26 19:48:16.443	1m 52s	58.1s	33.8%	53.6 MB	60.9 MB	2 GB	13.6 KB
49	8b/b8d9f2	1b7154c5-5002-49f5-90a6-2d6a1c459b30	generateRDF (48)	COMPLETED	0	2024-10-26 19:48:16.445	1m 52s	1m 5s	29.5%	53.8 MB	61 MB	2 GB	13.6 KB
70	3a/915838	8bec0348-33bf-402a-b224-2ca670a0a575	generateRDF (69)	COMPLETED	0	2024-10-26 19:48:16.475	1m 52s	57.3s	34.9%	53.8 MB	60.9 MB	2 GB	13.6 KB
59	67/1bf8df	0e2004be-cbec-4d72-9f0b-1ff601f3b42a	generateRDF (58)	COMPLETED	0	2024-10-26 19:48:16.511	1m 52s	1m 3s	29.4%	53.9 MB	60.9 MB	2 GB	13.6 KB
68	af/8180a9	d3698154-dd8c-4fed-a3aa-8542c5e040b4	generateRDF (67)	COMPLETED	0	2024-10-26 19:48:16.532	1m 52s	57.3s	33.7%	53.5 MB	60.9 MB	2 GB	13.6 KB
73	f0/3a12f0	df6dc1b7-af21-42f3-a3fe-0301caf1f450	generateRDF (72)	COMPLETED	0	2024-10-26 19:48:16.550	1m 52s	1m 5s	29.6%	53.7 MB	60.9 MB	2 GB	13.6 KB
79	a4/341497	ead35698-60b9-46b7-9f1b-0a6ca7513195	generateRDF (78)	COMPLETED	0	2024-10-26 19:48:16.562	1m 53s	58.8s	35.3%	53.6 MB	60.9 MB	2 GB	13.6 KB
75	48/ac224d	a649ff6b-41e1-4d8c-961d-7b31e976b4f0	generateRDF (74)	COMPLETED	0	2024-10-26 19:48:16.571	1m 53s	57.5s	36.7%	53.7 MB	60.9 MB	2 GB	13.6 KB
78	26/8c2ae0	33467f37-6b4d-45ee-9a00-efcc2ac9904f	generateRDF (77)	COMPLETED	0	2024-10-26 19:48:16.592	1m 53s	1m 2s	31.9%	53.6 MB	60.9 MB	2 GB	13.6 KB
76	77/916706	d53dccad-9469-4c36-9da0-cd8b9960eaca	generateRDF (75)	COMPLETED	0	2024-10-26 19:48:16.633	1m 53s	1m 3s	31.0%	53.6 MB	60.9 MB	2 GB	13.6 KB
83	9e/911b65	519429c4-37b6-45ca-a09f-342a904cbbf6	generateRDF (82)	COMPLETED	0	2024-10-26 19:48:16.673	1m 53s	1m 4s	31.7%	53.6 MB	60.9 MB	2 GB	13.6 KB
