task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
115	bb/b99f41	21b3a742-d475-456b-a4d4-8a82a8b150b9	generateRDF (114)	COMPLETED	0	2024-11-02 19:46:19.895	5m 51s	3m 57s	33.4%	53.8 MB	61 MB	8 GB	17.3 KB
119	72/6cab9c	54e795b3-7e09-4ba8-aee2-90d3427e4373	generateRDF (118)	COMPLETED	0	2024-11-02 19:46:20.061	5m 51s	3m 52s	30.4%	53.8 MB	61 MB	8 GB	17.3 KB
132	93/7ffb56	2b232c65-9829-41fd-8be6-8102ce6911ca	generateRDF (131)	COMPLETED	0	2024-11-02 19:46:20.262	5m 51s	3m 55s	33.2%	54.1 MB	61 MB	8 GB	17.3 KB
133	5b/af067c	c2335c35-247d-41cf-98dd-39ff16cb29b3	generateRDF (132)	COMPLETED	0	2024-11-02 19:46:20.306	5m 51s	3m 57s	34.9%	54 MB	61 MB	8 GB	17.3 KB
152	bb/01daa3	4b82e266-125a-4aaa-9ef3-bfbd1ba911ab	generateRDF (151)	COMPLETED	0	2024-11-02 19:46:20.723	5m 51s	3m 58s	30.7%	54.1 MB	61 MB	8 GB	17.3 KB
155	3b/dd4161	1a3af35e-822d-4ece-8e9d-f275c8611272	generateRDF (154)	COMPLETED	0	2024-11-02 19:46:20.864	5m 51s	3m 55s	32.2%	54 MB	61 MB	8 GB	17.3 KB
161	b7/ab876d	e847fbfd-6a8c-413f-9f35-5a47a25f5890	generateRDF (160)	COMPLETED	0	2024-11-02 19:46:21.023	5m 51s	3m 55s	31.7%	53.9 MB	61 MB	8 GB	17.3 KB
175	58/cd49e0	937bb950-1741-4da8-816a-25ce9d0ab88c	generateRDF (174)	COMPLETED	0	2024-11-02 19:46:21.233	5m 51s	3m 57s	32.1%	54 MB	61 MB	8 GB	17.3 KB
215	e1/d63170	fb767bdb-feaa-42fc-a96e-a91873b85e52	generateRDF (214)	COMPLETED	0	2024-11-02 19:46:21.849	5m 50s	4m	29.7%	53.8 MB	61 MB	8 GB	17.3 KB
216	97/f7f5e8	c07b756c-c7a9-4572-87fe-205d15f4731c	generateRDF (215)	COMPLETED	0	2024-11-02 19:46:21.990	5m 50s	3m 52s	34.1%	53.9 MB	61 MB	8 GB	17.3 KB
237	32/6e921f	95779c25-c238-44f6-afc3-b8562a0393d4	generateRDF (236)	COMPLETED	0	2024-11-02 19:46:22.227	5m 50s	3m 41s	36.7%	54.1 MB	61 MB	8 GB	17.3 KB
247	4a/856e61	b170e7b2-0b64-4475-ae25-2388e8c924b3	generateRDF (246)	COMPLETED	0	2024-11-02 19:46:22.231	5m 50s	3m 39s	36.0%	53.9 MB	61 MB	8 GB	17.3 KB
244	41/280bd1	e19184eb-c5e0-4721-afe8-ccd39c6d755f	generateRDF (243)	COMPLETED	0	2024-11-02 19:46:22.310	5m 50s	3m 40s	35.9%	53.7 MB	61 MB	8 GB	17.3 KB
258	a4/93f215	b2130a91-bd93-4516-80fa-513b8f6717c2	generateRDF (257)	COMPLETED	0	2024-11-02 19:46:22.375	5m 51s	3m 48s	34.6%	54.1 MB	61 MB	8 GB	17.3 KB
270	f7/b5cb2a	d75a2325-d3de-48b6-99b3-3a2f198155da	generateRDF (269)	COMPLETED	0	2024-11-02 19:46:22.429	5m 51s	3m 37s	33.1%	53.8 MB	61 MB	8 GB	17.3 KB
292	70/e4f625	87d33158-f0b6-4038-b893-c50cab12cefa	generateRDF (291)	COMPLETED	0	2024-11-02 19:46:22.719	5m 50s	3m 47s	36.4%	53.9 MB	61 MB	8 GB	17.3 KB
265	f4/d3f85c	54f3264c-fd16-4283-9728-35d163d58d6d	generateRDF (264)	COMPLETED	0	2024-11-02 19:46:23.078	5m 50s	1m 53s	42.1%	54.1 MB	61 MB	2.7 GB	17.3 KB
250	9c/21c13a	9f7d907f-7b7d-482e-a0a6-6ebf46669472	generateRDF (249)	COMPLETED	0	2024-11-02 19:46:23.271	5m 50s	2m 11s	41.9%	54 MB	61 MB	8 GB	17.3 KB
15	9e/f14c30	88dd39c8-1060-4e9a-aadc-5dfc4388534b	generateRDF (14)	COMPLETED	0	2024-11-02 19:46:18.865	5m 59s	4m 9s	30.4%	54 MB	61 MB	8 GB	17.3 KB
17	55/03fc35	4b256ad6-70b7-4c82-82f6-4071ad0a2388	generateRDF (16)	COMPLETED	0	2024-11-02 19:46:18.878	5m 59s	4m 11s	29.5%	53.8 MB	61 MB	8 GB	17.3 KB
19	23/9eb48a	86624ac9-14ef-4d19-a15a-c3e4a830fb22	generateRDF (18)	COMPLETED	0	2024-11-02 19:46:18.939	5m 59s	4m 4s	29.7%	53.9 MB	61 MB	8 GB	17.3 KB
40	eb/df9508	c66575b3-eb3c-44d3-89f8-6499524d78aa	generateRDF (39)	COMPLETED	0	2024-11-02 19:46:18.941	5m 59s	4m 9s	31.4%	54.1 MB	61 MB	8 GB	17.3 KB
43	2e/e987e4	ef57b304-1383-4eb9-8c02-7e4cb0aa97c7	generateRDF (42)	COMPLETED	0	2024-11-02 19:46:18.974	6m	4m 7s	30.1%	53.9 MB	61 MB	8 GB	17.3 KB
57	7a/550ebc	25f8ecce-c465-4933-be22-1df8063d7aa7	generateRDF (56)	COMPLETED	0	2024-11-02 19:46:19.067	6m	4m 7s	30.5%	53.9 MB	61 MB	8 GB	17.3 KB
63	96/b6ff96	575b51ed-f341-4a58-88b8-a90af2c7bf7e	generateRDF (62)	COMPLETED	0	2024-11-02 19:46:19.087	6m	4m 7s	31.6%	54 MB	61 MB	8 GB	17.3 KB
73	7e/942a78	fb3b2818-2d91-42cd-a97f-84a5fec22239	generateRDF (72)	COMPLETED	0	2024-11-02 19:46:19.153	6m	4m 8s	30.9%	54 MB	61 MB	8 GB	17.3 KB
76	95/9df9d2	1b80cb7b-ae7a-4660-9aa9-2eaa5dbda053	generateRDF (75)	COMPLETED	0	2024-11-02 19:46:19.187	6m	4m 6s	32.3%	53.8 MB	61 MB	8 GB	17.3 KB
77	e5/85bf9f	ad0d22af-8c85-43dd-91ed-3c6bce57f21f	generateRDF (76)	COMPLETED	0	2024-11-02 19:46:19.194	6m	4m 6s	30.9%	53.8 MB	61 MB	8 GB	17.3 KB
116	53/a36409	469d4e90-d31d-4eab-818e-f75b53f2cdfd	generateRDF (115)	COMPLETED	0	2024-11-02 19:46:19.966	5m 59s	4m 3s	28.8%	53.8 MB	61 MB	8 GB	17.3 KB
123	f9/4a6bd9	6bd438ff-b1a7-4b87-a95a-2ab3fce5115b	generateRDF (122)	COMPLETED	0	2024-11-02 19:46:20.167	5m 59s	4m 4s	31.9%	53.8 MB	61 MB	8 GB	17.3 KB
136	25/856ef4	405da891-1ce5-4f05-a6cf-1c6624c389f1	generateRDF (135)	COMPLETED	0	2024-11-02 19:46:20.373	5m 59s	4m 7s	31.7%	53.6 MB	61 MB	8 GB	17.3 KB
145	aa/7d203f	607a464b-c7a2-4a80-bcaa-c3d373cea48e	generateRDF (144)	COMPLETED	0	2024-11-02 19:46:20.515	5m 59s	4m 1s	32.4%	53.8 MB	61 MB	8 GB	17.3 KB
183	9f/12900a	801fc2ca-7eb4-41eb-a9b8-6f68d44f0e5b	generateRDF (182)	COMPLETED	0	2024-11-02 19:46:21.261	5m 59s	4m 7s	29.4%	53.8 MB	61 MB	8 GB	17.3 KB
209	e0/5a7a7e	78f54e83-35c0-4d3f-8545-4a5d0c80fc18	generateRDF (208)	COMPLETED	0	2024-11-02 19:46:21.789	5m 58s	4m 6s	31.1%	53.9 MB	61 MB	8 GB	17.3 KB
217	d7/b2b644	127dfc47-cc5c-424f-b63a-d65fedf2b24d	generateRDF (216)	COMPLETED	0	2024-11-02 19:46:22.065	5m 58s	3m 48s	34.3%	54 MB	61 MB	8 GB	17.3 KB
226	af/5873c1	a18a4796-4091-498a-b267-23607226bfa6	generateRDF (225)	COMPLETED	0	2024-11-02 19:46:22.261	5m 58s	3m 50s	29.8%	54 MB	61 MB	6.8 GB	17.3 KB
282	15/2f4449	83b2447f-224f-418f-a520-32d397bbd414	generateRDF (281)	COMPLETED	0	2024-11-02 19:46:22.755	5m 58s	3m 52s	26.7%	53.8 MB	61 MB	8 GB	17.3 KB
275	d6/dbf7ef	957c9b85-5e42-417d-b155-fbfab781b350	generateRDF (274)	COMPLETED	0	2024-11-02 19:46:22.934	5m 58s	2m 15s	46.1%	53.9 MB	61 MB	8 GB	17.3 KB
274	20/365d11	d17560ae-138f-4358-9888-8d504f7c7f5d	generateRDF (273)	COMPLETED	0	2024-11-02 19:46:22.941	5m 58s	2m 18s	43.2%	53.8 MB	61 MB	8 GB	17.3 KB
272	b3/b8cd6b	6635adfb-314d-45cb-91bf-32c6756b3822	generateRDF (271)	COMPLETED	0	2024-11-02 19:46:22.964	5m 58s	2m 14s	45.9%	54 MB	61 MB	8 GB	17.3 KB
256	b0/e26b55	14b6241a-db0e-4667-81dd-e668afda89c0	generateRDF (255)	COMPLETED	0	2024-11-02 19:46:23.131	5m 58s	2m 13s	42.6%	54 MB	61 MB	8 GB	17.3 KB
239	a1/71940e	bb6298a9-6614-45d2-ba7d-1e50086bfa3b	generateRDF (238)	COMPLETED	0	2024-11-02 19:46:23.359	5m 58s	2m 20s	43.8%	54 MB	61 MB	8 GB	17.3 KB
232	f9/b5442d	187d48b2-6c9c-4b86-811a-515b03397e15	generateRDF (231)	COMPLETED	0	2024-11-02 19:46:23.383	5m 58s	2m 20s	44.9%	53.8 MB	61 MB	8 GB	17.3 KB
230	c8/3d176a	559f464e-dc3d-404a-a147-3e6e1e53207e	generateRDF (229)	COMPLETED	0	2024-11-02 19:46:23.456	5m 58s	2m 14s	41.4%	54 MB	61 MB	8 GB	17.3 KB
231	92/44e2f7	81c83335-daac-46fd-9240-6963730d161e	generateRDF (230)	COMPLETED	0	2024-11-02 19:46:23.477	5m 58s	2m 15s	44.2%	54.1 MB	61 MB	8 GB	17.3 KB
22	24/4779f8	e7d05d64-a3cc-46e0-ba49-2165a93958ff	generateRDF (21)	COMPLETED	0	2024-11-02 19:46:18.893	6m 9s	4m 17s	29.3%	53.8 MB	61 MB	8 GB	17.3 KB
32	3b/e3b159	408fc05c-00e6-4906-b3a5-d6a2f27ecfcd	generateRDF (31)	COMPLETED	0	2024-11-02 19:46:18.965	6m 9s	4m 13s	31.0%	53.7 MB	61 MB	8 GB	17.3 KB
33	e1/3f7db2	02f2a33c-6807-4a77-bfd3-1447052dae2c	generateRDF (32)	COMPLETED	0	2024-11-02 19:46:18.978	6m 9s	4m 15s	29.6%	53.8 MB	61 MB	8 GB	17.3 KB
29	5f/a6390e	e0b9708c-cca1-4588-9d54-7e52586afcdc	generateRDF (28)	COMPLETED	0	2024-11-02 19:46:18.989	6m 10s	4m 14s	29.8%	54.1 MB	61 MB	8 GB	17.3 KB
27	fd/fec909	20709ee2-1be0-4c5e-9df9-d91cf215c90f	generateRDF (26)	COMPLETED	0	2024-11-02 19:46:18.990	6m 10s	4m 12s	30.2%	53.9 MB	61 MB	8 GB	17.3 KB
38	d7/31cb7a	8bd50354-a337-4904-9125-3a545ceca54f	generateRDF (37)	COMPLETED	0	2024-11-02 19:46:19.030	6m 10s	4m 11s	28.3%	53.7 MB	61 MB	8 GB	17.3 KB
64	30/966547	e3fc9788-1844-4353-828d-6500ff67f4e4	generateRDF (63)	COMPLETED	0	2024-11-02 19:46:19.114	6m 10s	4m 14s	28.6%	54.1 MB	61 MB	8 GB	17.3 KB
71	b8/932c90	7c1c194c-e992-4c4b-adb6-e0f8a7a22f2c	generateRDF (70)	COMPLETED	0	2024-11-02 19:46:19.140	6m 10s	4m 22s	30.1%	53.9 MB	61 MB	8 GB	17.3 KB
72	69/6bed5c	99e64a04-cc26-459d-a602-1cea8a8485b1	generateRDF (71)	COMPLETED	0	2024-11-02 19:46:19.144	6m 10s	4m 10s	31.1%	53.8 MB	61 MB	8 GB	17.3 KB
85	29/bea2cb	505f7571-37f4-42a7-bbd9-a63148978de2	generateRDF (84)	COMPLETED	0	2024-11-02 19:46:19.372	6m 10s	4m 12s	32.7%	53.9 MB	61 MB	8 GB	17.3 KB
102	f0/0358a4	c7258bb2-feb3-48e1-b8a7-4ef86ec4cd87	generateRDF (101)	COMPLETED	0	2024-11-02 19:46:19.751	6m 10s	4m 10s	31.1%	54 MB	61 MB	8 GB	17.3 KB
153	bc/e90633	dc39f396-75b5-41b1-931d-99fbe2343dc9	generateRDF (152)	COMPLETED	0	2024-11-02 19:46:20.757	6m 9s	4m 12s	29.2%	53.9 MB	61 MB	8 GB	17.3 KB
157	36/77acc8	23e15fc0-2b66-449f-b2e6-08b1ba00a4f8	generateRDF (156)	COMPLETED	0	2024-11-02 19:46:20.772	6m 9s	4m 13s	27.1%	53.9 MB	61 MB	8 GB	17.3 KB
162	81/10d440	67b8c604-b986-410d-b398-59f38dbf509f	generateRDF (161)	COMPLETED	0	2024-11-02 19:46:20.923	6m 9s	4m 13s	28.2%	53.8 MB	61 MB	8 GB	17.3 KB
164	bc/8fd6fc	0ba7ece6-6943-4e2a-b876-9ce0b5e83857	generateRDF (163)	COMPLETED	0	2024-11-02 19:46:20.971	6m 9s	4m 15s	27.0%	53.9 MB	61 MB	8 GB	17.3 KB
166	c9/38a9a6	258f768d-47a3-4173-8f6d-b9892c5e5566	generateRDF (165)	COMPLETED	0	2024-11-02 19:46:20.981	6m 9s	4m 18s	29.1%	53.8 MB	61 MB	8 GB	17.3 KB
168	20/0b4e74	46205f6d-eda6-430c-b8cf-1a659e42633e	generateRDF (167)	COMPLETED	0	2024-11-02 19:46:21.011	6m 9s	4m 20s	27.5%	53.9 MB	61 MB	8 GB	17.3 KB
170	0f/f8f2f1	0fa203ef-2105-4283-a548-8bac955d2c21	generateRDF (169)	COMPLETED	0	2024-11-02 19:46:21.062	6m 9s	4m 19s	27.4%	54 MB	61 MB	8 GB	17.3 KB
184	1a/af4fa0	4901293c-ac3c-4ab9-b9ff-8b87cbac66a4	generateRDF (183)	COMPLETED	0	2024-11-02 19:46:21.398	6m 9s	4m 14s	28.5%	53.9 MB	61 MB	8 GB	17.3 KB
189	2a/c9f28b	217bfcd1-4cc5-4812-bc06-8b9f5f5cd72b	generateRDF (188)	COMPLETED	0	2024-11-02 19:46:21.420	6m 9s	4m 11s	29.1%	53.9 MB	61 MB	8 GB	17.3 KB
188	e7/f61b6f	c6c35c61-47e5-47ad-8987-a1504fc195d1	generateRDF (187)	COMPLETED	0	2024-11-02 19:46:21.421	6m 9s	4m 11s	27.8%	54 MB	61 MB	8 GB	17.3 KB
198	1b/dc555b	b437de9b-7787-4f93-a39f-a7a7cddeb9c3	generateRDF (197)	COMPLETED	0	2024-11-02 19:46:21.616	6m 9s	4m 14s	26.6%	53.8 MB	61 MB	8 GB	17.3 KB
206	d2/4a31a9	b8d0643c-11ea-46ae-ad8b-57785bc56cb4	generateRDF (205)	COMPLETED	0	2024-11-02 19:46:21.675	6m 9s	4m 19s	27.3%	54 MB	61 MB	8 GB	17.3 KB
204	69/4faec2	b0c35267-2b2f-48d1-9f27-0984e588a78b	generateRDF (203)	COMPLETED	0	2024-11-02 19:46:21.721	6m 9s	4m 19s	28.6%	53.8 MB	61 MB	8 GB	17.3 KB
220	89/00b2da	c3e756cd-1732-4693-aa8a-146465db95e8	generateRDF (219)	COMPLETED	0	2024-11-02 19:46:22.003	6m 9s	4m 17s	27.2%	53.8 MB	61 MB	8 GB	17.3 KB
221	97/bd9284	a25d4212-25c6-462f-92a3-d4970a4c998d	generateRDF (220)	COMPLETED	0	2024-11-02 19:46:22.056	6m 9s	4m 1s	30.5%	54 MB	61 MB	8 GB	17.3 KB
223	6f/706c81	d9e1f932-76f1-44cd-a4fa-a7506ad37185	generateRDF (222)	COMPLETED	0	2024-11-02 19:46:22.110	6m 9s	3m 58s	33.3%	54 MB	61 MB	8 GB	17.3 KB
246	1d/64bf73	1e20deae-45b8-4fca-a588-f606cafb1e4d	generateRDF (245)	COMPLETED	0	2024-11-02 19:46:22.302	6m 9s	3m 54s	34.7%	53.9 MB	61 MB	8 GB	17.3 KB
273	1e/7d21bc	bcc9a549-808c-4d15-b4db-136ee5f56664	generateRDF (272)	COMPLETED	0	2024-11-02 19:46:22.467	6m 9s	3m 58s	33.3%	54 MB	61 MB	8 GB	17.3 KB
284	42/30e96a	56962d96-047d-44fc-aaa9-98f8853440ea	generateRDF (283)	COMPLETED	0	2024-11-02 19:46:22.501	6m 9s	3m 53s	31.7%	53.8 MB	61 MB	8 GB	17.3 KB
295	0b/5c7daf	ee20fdff-04c9-438b-832e-e50b7aab7c2f	generateRDF (294)	COMPLETED	0	2024-11-02 19:46:22.551	6m 9s	3m 57s	34.4%	53.9 MB	61 MB	8 GB	17.3 KB
296	ef/a8bfb7	978ef82c-2839-46ad-9816-527ff9b0101d	generateRDF (295)	COMPLETED	0	2024-11-02 19:46:22.556	6m 10s	3m 57s	29.8%	54 MB	61 MB	8 GB	17.3 KB
302	a5/fdb40c	75c7e1d7-b2a4-4763-b8ec-7e35807e3d57	generateRDF (301)	COMPLETED	0	2024-11-02 19:46:22.627	6m 10s	3m 54s	29.6%	54 MB	61 MB	8 GB	17.3 KB
301	8e/3ad9f3	f3c111eb-7e14-4e89-89e2-65a3eda748dd	generateRDF (300)	COMPLETED	0	2024-11-02 19:46:22.635	6m 10s	3m 56s	27.4%	54 MB	61 MB	8 GB	17.3 KB
291	18/95c6b6	bb1b256e-6615-4f67-9223-4ce1bed37097	generateRDF (290)	COMPLETED	0	2024-11-02 19:46:22.716	6m 10s	3m 58s	29.3%	53.9 MB	61 MB	8 GB	17.3 KB
249	df/5d187f	ef7f32d6-4a0f-4d85-81a6-7dadc9dc985d	generateRDF (248)	COMPLETED	0	2024-11-02 19:46:23.260	6m 10s	2m 23s	44.8%	53.9 MB	61 MB	8 GB	17.3 KB
9	fc/1ea7f7	7b3b99c9-6669-40e1-9820-469dd35886e8	generateRDF (8)	COMPLETED	0	2024-11-02 19:46:18.900	6m 19s	4m 32s	27.6%	53.8 MB	61 MB	8 GB	17.3 KB
53	1c/2f320f	2308af37-2e08-492b-8562-c8d11e0322a1	generateRDF (52)	COMPLETED	0	2024-11-02 19:46:19.095	6m 19s	4m 20s	27.4%	53.8 MB	61 MB	8 GB	17.3 KB
75	2a/d2d2ff	8b827b3a-a139-472d-bf22-9db9f2b0cd31	generateRDF (74)	COMPLETED	0	2024-11-02 19:46:19.192	6m 19s	4m 26s	29.7%	54 MB	61 MB	8 GB	17.3 KB
67	7c/49e2e3	7f214fd1-6960-4ebd-919c-472285eedc8f	generateRDF (66)	COMPLETED	0	2024-11-02 19:46:19.206	6m 19s	4m 24s	29.0%	53.8 MB	61 MB	8 GB	17.3 KB
83	2e/740368	7454049d-278e-4240-9f9f-809a7b210a2c	generateRDF (82)	COMPLETED	0	2024-11-02 19:46:19.300	6m 19s	4m 28s	28.4%	53.9 MB	61 MB	8 GB	17.3 KB
80	b1/a5e6be	4b458bdc-daab-418e-b501-04dcd0e7bb88	generateRDF (79)	COMPLETED	0	2024-11-02 19:46:19.339	6m 19s	4m 22s	27.4%	53.8 MB	61 MB	8 GB	17.3 KB
117	9c/2ee8f5	27e8d6d5-41cb-4ab2-9a1b-4be29239d185	generateRDF (116)	COMPLETED	0	2024-11-02 19:46:19.958	6m 19s	4m 21s	27.1%	53.8 MB	61 MB	8 GB	17.3 KB
135	c7/ae5f47	eacbdb55-342c-4539-a11e-b4af076d6e8a	generateRDF (134)	COMPLETED	0	2024-11-02 19:46:20.379	6m 19s	4m 22s	25.9%	54 MB	61 MB	8 GB	17.3 KB
181	f2/fddc07	587b9c88-797c-4061-b5a4-6c3db9cc8eed	generateRDF (180)	COMPLETED	0	2024-11-02 19:46:21.231	6m 18s	4m 21s	28.3%	53.8 MB	61 MB	8 GB	17.3 KB
179	12/7db7b4	4a725be3-8572-4ce2-a1dd-945281110838	generateRDF (178)	COMPLETED	0	2024-11-02 19:46:21.271	6m 18s	4m 27s	27.2%	53.8 MB	61 MB	8 GB	17.3 KB
190	32/75a294	3b33de4b-8545-4f86-9b6c-672bc96adea4	generateRDF (189)	COMPLETED	0	2024-11-02 19:46:21.476	6m 18s	4m 29s	27.3%	53.9 MB	61 MB	8 GB	17.3 KB
224	b7/4c7c82	6035bc85-2986-4861-b625-6535df981a67	generateRDF (223)	COMPLETED	0	2024-11-02 19:46:22.108	6m 17s	4m 11s	29.4%	54 MB	61 MB	8 GB	17.3 KB
229	74/412e0a	80d2370d-3912-4c9a-b344-ee8049f802ce	generateRDF (228)	COMPLETED	0	2024-11-02 19:46:22.210	6m 17s	4m 12s	32.2%	54.2 MB	61 MB	8 GB	17.3 KB
241	1b/dbaf05	de06d7fd-ef2d-4416-9232-a92d1298bd94	generateRDF (240)	COMPLETED	0	2024-11-02 19:46:22.318	6m 17s	4m 7s	32.5%	53.8 MB	61 MB	8 GB	17.3 KB
262	3d/58f947	3e1a3afb-0b10-446e-8328-725fec4cd92b	generateRDF (261)	COMPLETED	0	2024-11-02 19:46:22.375	6m 17s	4m 5s	32.7%	53.9 MB	61 MB	8 GB	17.3 KB
261	cb/bbb92a	f8c05120-59fb-4d06-960c-854ea0c37dae	generateRDF (260)	COMPLETED	0	2024-11-02 19:46:22.394	6m 18s	4m 2s	31.7%	54 MB	61 MB	8 GB	17.3 KB
276	fb/511fbc	888de6b0-cead-47f1-8f8c-b3ed34b49f0a	generateRDF (275)	COMPLETED	0	2024-11-02 19:46:22.444	6m 18s	4m 4s	32.0%	54 MB	61 MB	8 GB	17.3 KB
290	72/7998ca	299fca1f-ee48-4098-a5d5-0bed23cdf1f6	generateRDF (289)	COMPLETED	0	2024-11-02 19:46:22.502	6m 18s	4m 10s	32.8%	53.9 MB	61 MB	8 GB	17.3 KB
49	c5/319030	aa7d9b8a-0b43-43af-9fa1-a74be4141802	generateRDF (48)	COMPLETED	0	2024-11-02 19:46:19.004	6m 29s	4m 36s	27.5%	54 MB	61 MB	8 GB	17.3 KB
91	2d/e45eb4	b7bd1d7d-9123-4d52-b888-a7badd1d356b	generateRDF (90)	COMPLETED	0	2024-11-02 19:46:19.479	6m 29s	4m 35s	25.0%	54.1 MB	61 MB	8 GB	17.3 KB
114	03/92e65a	f7e4ee1a-0388-4e3f-96ef-d61b6cd442db	generateRDF (113)	COMPLETED	0	2024-11-02 19:46:20.013	6m 28s	4m 37s	23.4%	53.7 MB	61 MB	8 GB	17.3 KB
125	e3/4f4108	7389569f-e437-4f93-959f-4bfe24bc8d55	generateRDF (124)	COMPLETED	0	2024-11-02 19:46:20.155	6m 28s	4m 38s	23.4%	53.8 MB	61 MB	8 GB	17.3 KB
140	62/3e451e	7013fde7-f56e-44d7-9886-c3b1f4e705e9	generateRDF (139)	COMPLETED	0	2024-11-02 19:46:20.422	6m 28s	4m 38s	27.6%	54.1 MB	61 MB	8 GB	17.3 KB
137	5a/3484fd	6c3efce1-8c65-4a65-8c7a-b6c18abdf9b2	generateRDF (136)	COMPLETED	0	2024-11-02 19:46:20.464	6m 28s	4m 38s	25.1%	53.8 MB	61 MB	8 GB	17.3 KB
156	cb/f74403	ebf9e30d-f27d-468a-b5bd-e31fef7ac425	generateRDF (155)	COMPLETED	0	2024-11-02 19:46:20.755	6m 28s	4m 31s	26.3%	53.9 MB	61 MB	8 GB	17.3 KB
187	0e/e677f1	626b2b47-99ef-4a38-95ab-4dd2a9bf57f5	generateRDF (186)	COMPLETED	0	2024-11-02 19:46:21.365	6m 28s	4m 31s	27.3%	53.9 MB	61 MB	8 GB	17.3 KB
185	63/022c5e	21ddaa4d-8829-4e3b-a826-01cfc1662b73	generateRDF (184)	COMPLETED	0	2024-11-02 19:46:21.369	6m 28s	4m 37s	25.0%	53.8 MB	61 MB	8 GB	17.3 KB
191	0f/6f9082	99b004db-cf6a-412e-97f6-689bd8de3352	generateRDF (190)	COMPLETED	0	2024-11-02 19:46:21.466	6m 28s	4m 40s	25.7%	53.9 MB	61 MB	8 GB	17.3 KB
193	59/78a396	8d770cbb-3d2e-4318-bae5-96277a8430ab	generateRDF (192)	COMPLETED	0	2024-11-02 19:46:21.505	6m 28s	4m 31s	27.6%	53.8 MB	61 MB	8 GB	17.3 KB
197	8d/c3cb9c	8d8161ce-5917-4979-872b-45246bc5f2ba	generateRDF (196)	COMPLETED	0	2024-11-02 19:46:21.597	6m 28s	4m 31s	27.1%	53.9 MB	61 MB	8 GB	17.3 KB
207	fa/e82110	e3a2460c-7bb1-4923-8bdd-59c3a39dd257	generateRDF (206)	COMPLETED	0	2024-11-02 19:46:21.764	6m 28s	4m 30s	26.0%	53.8 MB	61 MB	8 GB	17.3 KB
300	33/4ef5f5	791a12ea-a3f3-4ade-8d98-47316bc0cdf7	generateRDF (299)	COMPLETED	0	2024-11-02 19:46:22.606	6m 27s	4m 21s	29.8%	53.8 MB	61 MB	8 GB	17.3 KB
236	41/a03d0a	cdf01beb-fd8d-417d-8c68-71259a3d9100	generateRDF (235)	COMPLETED	0	2024-11-02 19:46:23.377	6m 27s	2m 45s	38.5%	53.8 MB	61 MB	8 GB	17.3 KB
23	b2/7bb097	ac06eda8-f700-4fa5-ab9e-aac308c59adf	generateRDF (22)	COMPLETED	0	2024-11-02 19:46:18.924	6m 39s	4m 52s	24.0%	53.8 MB	61 MB	8 GB	17.3 KB
106	25/eb90b0	965479e6-9189-4745-af52-e1414a1d97e7	generateRDF (105)	COMPLETED	0	2024-11-02 19:46:19.745	6m 38s	4m 45s	22.1%	53.8 MB	61 MB	8 GB	17.3 KB
112	01/cf47b3	a1ae85ef-4d55-4adb-87c5-bb93e5611b95	generateRDF (111)	COMPLETED	0	2024-11-02 19:46:19.878	6m 38s	4m 48s	22.3%	54.1 MB	61 MB	8 GB	17.3 KB
126	c8/128b46	3ea0bac1-92b8-4721-84c9-a1c23af4273a	generateRDF (125)	COMPLETED	0	2024-11-02 19:46:20.182	6m 38s	4m 49s	21.9%	53.8 MB	61 MB	8 GB	17.3 KB
127	6c/c29abf	82024663-a26d-485c-b74f-0f1e285ba347	generateRDF (126)	COMPLETED	0	2024-11-02 19:46:20.209	6m 38s	4m 40s	27.5%	53.8 MB	61 MB	8 GB	17.3 KB
159	ed/e1301a	63a0c623-2123-4528-aded-2d6d51e5f5fa	generateRDF (158)	COMPLETED	0	2024-11-02 19:46:20.878	6m 38s	4m 43s	25.6%	54.1 MB	61 MB	8 GB	17.3 KB
298	f5/cfa9bf	fe6d230f-0d29-4c08-9e69-e56507473dc9	generateRDF (297)	COMPLETED	0	2024-11-02 19:46:22.668	6m 36s	4m 34s	26.4%	53.8 MB	61 MB	8 GB	17.3 KB
289	f1/c43b2a	f33e3e08-7763-4879-9d85-cb7eec5e8e8d	generateRDF (288)	COMPLETED	0	2024-11-02 19:46:22.797	6m 36s	3m 53s	27.0%	53.7 MB	61 MB	8 GB	17.3 KB
260	3e/040e22	abc3e19a-368d-4254-b73b-de518e569fc1	generateRDF (259)	COMPLETED	0	2024-11-02 19:46:23.150	6m 36s	2m 43s	38.3%	53.8 MB	61 MB	8 GB	17.3 KB
251	ca/de667c	047b673a-3c36-443e-91fd-4da79f0313e2	generateRDF (250)	COMPLETED	0	2024-11-02 19:46:23.202	6m 36s	2m 54s	39.2%	53.8 MB	61 MB	8 GB	17.3 KB
20	93/440abe	32b55487-276a-4609-8fea-e474028277ee	generateRDF (19)	COMPLETED	0	2024-11-02 19:46:18.888	6m 49s	4m 54s	25.0%	53.9 MB	61 MB	8 GB	17.3 KB
34	2c/4b809c	50b85cb0-c4c8-420a-a236-c17ba2cf67f4	generateRDF (33)	COMPLETED	0	2024-11-02 19:46:18.953	6m 49s	4m 57s	23.4%	53.8 MB	61 MB	8 GB	17.3 KB
