task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
226	89/c83e9d	5498f308-d027-467c-a608-ba2f56c6817c	generateRDF (225)	COMPLETED	0	2024-11-02 20:53:42.635	2m 39s	2m 9s	38.1%	53.9 MB	61 MB	6.8 GB	17.2 KB
2	2a/c9b581	b8e800bb-ba31-412d-97be-f885534f8358	generateRDF (1)	COMPLETED	0	2024-11-02 20:53:39.460	2m 49s	2m 30s	31.3%	53.7 MB	61 MB	8 GB	17.2 KB
37	5b/0bee06	d8441fa3-0007-4d41-9008-a2d1b53dfe05	generateRDF (36)	COMPLETED	0	2024-11-02 20:53:39.494	2m 49s	2m 30s	38.7%	54 MB	61 MB	8 GB	17.2 KB
36	9b/96194f	732a6311-50ca-4c93-8ed3-1e3f61c89af6	generateRDF (35)	COMPLETED	0	2024-11-02 20:53:39.548	2m 49s	2m 24s	31.0%	53.9 MB	61 MB	8 GB	17.2 KB
47	d0/e96a73	947d5adb-6789-4563-8429-077832fcfd3a	generateRDF (46)	COMPLETED	0	2024-11-02 20:53:39.574	2m 49s	2m 19s	32.9%	54 MB	61 MB	8 GB	17.2 KB
56	5c/acb5a3	b8b9bb9e-58c1-4071-a911-a04e073788cf	generateRDF (55)	COMPLETED	0	2024-11-02 20:53:39.577	2m 49s	2m 18s	30.1%	53.9 MB	61 MB	8 GB	17.2 KB
55	4d/db77c6	9f996c22-5358-4fd1-b119-99376f533c75	generateRDF (54)	COMPLETED	0	2024-11-02 20:53:39.590	2m 49s	2m 20s	34.8%	53.7 MB	61 MB	8 GB	17.2 KB
57	d7/44801b	224d2713-dc42-48bf-ad4d-a4bde0d3a644	generateRDF (56)	COMPLETED	0	2024-11-02 20:53:39.591	2m 50s	2m 21s	38.1%	54 MB	61 MB	8 GB	17.2 KB
54	20/605d1f	ce2c827e-901d-4edf-b331-dd150d83c717	generateRDF (53)	COMPLETED	0	2024-11-02 20:53:39.593	2m 50s	2m 22s	31.5%	53.9 MB	61 MB	8 GB	17.2 KB
51	46/6187af	7c1ed3f5-1d8f-4cc4-b95b-788e4fdaf07e	generateRDF (50)	COMPLETED	0	2024-11-02 20:53:39.667	2m 50s	2m 26s	38.3%	53.9 MB	61 MB	8 GB	17.2 KB
80	b5/706785	0e74a3e2-cb0b-4a51-aafc-1cebde0dbd5b	generateRDF (79)	COMPLETED	0	2024-11-02 20:53:39.738	2m 50s	2m 19s	35.0%	53.8 MB	61 MB	8 GB	17.2 KB
136	35/54a47c	7669d400-f9b5-4e6f-a5a2-dbac8aa2c0a5	generateRDF (135)	COMPLETED	0	2024-11-02 20:53:40.823	2m 49s	2m 19s	29.5%	53.9 MB	61 MB	8 GB	17.2 KB
132	9b/076bfe	783ab09c-4a12-4b51-ae72-666c3eca179a	generateRDF (131)	COMPLETED	0	2024-11-02 20:53:40.852	2m 49s	2m 25s	32.5%	53.7 MB	61 MB	8 GB	17.2 KB
270	45/23ef30	940d2cbe-a879-46d2-a65c-d0a207f5052f	generateRDF (269)	COMPLETED	0	2024-11-02 20:53:43.047	2m 47s	2m 15s	35.5%	53.8 MB	61 MB	8 GB	17.2 KB
59	bc/bdf7c9	9294d6a2-6f98-4063-824f-6aa1e2fd379a	generateRDF (58)	COMPLETED	0	2024-11-02 20:53:39.576	2m 59s	2m 37s	36.0%	54 MB	61 MB	8 GB	17.2 KB
69	e0/34c5a4	57806f1d-5103-4c68-95a7-f0dbb7711ed5	generateRDF (68)	COMPLETED	0	2024-11-02 20:53:39.669	2m 59s	2m 28s	39.5%	53.7 MB	61 MB	8 GB	17.2 KB
89	c1/58166c	f2fa9607-d9e6-4869-a878-424561f4c859	generateRDF (88)	COMPLETED	0	2024-11-02 20:53:39.779	2m 59s	2m 27s	29.4%	53.9 MB	61 MB	8 GB	17.2 KB
85	fd/a72f00	29d4b38c-be59-4d86-8bdb-fb688a769e17	generateRDF (84)	COMPLETED	0	2024-11-02 20:53:39.869	2m 59s	2m 26s	34.8%	53.8 MB	61 MB	8 GB	17.2 KB
95	4a/03c012	ed2efd43-884a-4b86-a312-f7f64fec52a3	generateRDF (94)	COMPLETED	0	2024-11-02 20:53:39.976	2m 59s	2m 28s	28.5%	53.8 MB	61 MB	8 GB	17.2 KB
94	da/7fd4fe	4e88e3f9-7ed4-49af-ae53-5e24e863501c	generateRDF (93)	COMPLETED	0	2024-11-02 20:53:39.999	2m 59s	2m 29s	34.2%	53.8 MB	61 MB	8 GB	17.2 KB
96	b1/224116	ada7d520-32f7-4e7d-9cc6-65f98c1f0e91	generateRDF (95)	COMPLETED	0	2024-11-02 20:53:40.084	2m 59s	2m 32s	32.9%	53.7 MB	61 MB	8 GB	17.2 KB
99	f1/28ebf8	75f46fdf-2f6b-4f35-a077-584f028c7cdc	generateRDF (98)	COMPLETED	0	2024-11-02 20:53:40.125	2m 59s	2m 28s	35.2%	53.8 MB	61 MB	8 GB	17.2 KB
109	6c/4a8ad9	b14454bd-b78e-4e8d-b2d0-d6a189b5d1e6	generateRDF (108)	COMPLETED	0	2024-11-02 20:53:40.279	2m 59s	2m 31s	28.3%	53.9 MB	61 MB	8 GB	17.2 KB
118	2d/89de59	95b5b5be-bf02-44f7-8cbe-6f9ce9d99d6c	generateRDF (117)	COMPLETED	0	2024-11-02 20:53:40.387	2m 59s	2m 33s	30.1%	53.9 MB	61 MB	8 GB	17.2 KB
111	4f/050175	5fc3da27-c12b-4bd3-805e-d73696fbb84a	generateRDF (110)	COMPLETED	0	2024-11-02 20:53:40.424	2m 59s	2m 31s	30.3%	53.7 MB	61 MB	8 GB	17.2 KB
110	cc/75eb02	992fa761-3c9f-4623-986d-290a7263f717	generateRDF (109)	COMPLETED	0	2024-11-02 20:53:40.447	2m 59s	2m 28s	31.1%	54 MB	61 MB	8 GB	17.2 KB
128	5e/935d45	e15d9a3d-c75f-431c-ba82-b2f60cf754aa	generateRDF (127)	COMPLETED	0	2024-11-02 20:53:40.673	2m 59s	2m 34s	35.5%	53.9 MB	61 MB	8 GB	17.2 KB
131	07/2d0c85	acd353e9-5db5-4604-b697-65c582e9ab1c	generateRDF (130)	COMPLETED	0	2024-11-02 20:53:40.729	2m 59s	2m 30s	32.5%	53.8 MB	61 MB	8 GB	17.2 KB
139	02/375f55	1961739b-60d7-45ac-ad8a-35a9c2975ef8	generateRDF (138)	COMPLETED	0	2024-11-02 20:53:40.846	2m 59s	2m 32s	29.9%	53.9 MB	61 MB	8 GB	17.2 KB
141	32/c27fba	9a2e6a3f-c704-4788-a75f-16da937178cb	generateRDF (140)	COMPLETED	0	2024-11-02 20:53:40.913	2m 59s	2m 29s	31.8%	53.8 MB	61 MB	8 GB	17.2 KB
191	43/d1bb40	afbcf036-8204-4f66-8b9c-190f2bbe8327	generateRDF (190)	COMPLETED	0	2024-11-02 20:53:41.963	2m 59s	2m 28s	31.8%	54 MB	61 MB	8 GB	17.2 KB
196	72/d742d1	0352f472-ceac-4093-a67d-468109a3cbdd	generateRDF (195)	COMPLETED	0	2024-11-02 20:53:41.973	2m 59s	2m 32s	37.4%	53.8 MB	61 MB	8 GB	17.2 KB
192	2e/e501ac	23a85314-f37e-4c3f-b234-f3c5b3025535	generateRDF (191)	COMPLETED	0	2024-11-02 20:53:42.043	2m 59s	2m 30s	29.6%	54.1 MB	61 MB	8 GB	17.2 KB
197	f9/1b772b	817f2634-3591-482f-81c5-e174245de898	generateRDF (196)	COMPLETED	0	2024-11-02 20:53:42.082	2m 59s	2m 32s	27.3%	53.8 MB	61 MB	8 GB	17.2 KB
203	ab/039f1c	11dd888b-2ef8-4bbe-b69c-3c89687d4264	generateRDF (202)	COMPLETED	0	2024-11-02 20:53:42.180	2m 59s	2m 28s	25.4%	53.8 MB	61 MB	8 GB	17.2 KB
208	94/8dd9d9	29429017-95bd-4332-974e-6e6e0a22fc5a	generateRDF (207)	COMPLETED	0	2024-11-02 20:53:42.197	2m 59s	2m 31s	27.5%	53.8 MB	61 MB	8 GB	17.2 KB
205	55/bb3582	0dbc73ea-599b-4c18-9e58-a8f963fc3d23	generateRDF (204)	COMPLETED	0	2024-11-02 20:53:42.201	2m 59s	2m 32s	24.2%	54.1 MB	61 MB	8 GB	17.2 KB
209	7b/b12cde	d531c48b-1c72-4e99-a2ae-39fe92f21474	generateRDF (208)	COMPLETED	0	2024-11-02 20:53:42.300	2m 59s	2m 28s	25.7%	53.8 MB	61 MB	8 GB	17.2 KB
211	7e/74e800	91e1958e-538e-4fcd-ad5a-e47cd108a2aa	generateRDF (210)	COMPLETED	0	2024-11-02 20:53:42.381	2m 59s	2m 28s	38.9%	53.8 MB	61 MB	8 GB	17.2 KB
219	7b/221ff9	993a3138-d390-4b4e-9537-f6ca45173ce4	generateRDF (218)	COMPLETED	0	2024-11-02 20:53:42.484	2m 59s	2m 29s	34.4%	53.9 MB	61 MB	8 GB	17.2 KB
223	ee/98fc4f	66f2d809-1543-4be9-b163-bae8ba94e24b	generateRDF (222)	COMPLETED	0	2024-11-02 20:53:42.596	2m 59s	2m 30s	29.3%	53.9 MB	61 MB	8 GB	17.2 KB
224	7b/346451	a08d2185-057d-4295-96c8-051f3c19f7e5	generateRDF (223)	COMPLETED	0	2024-11-02 20:53:42.613	2m 59s	2m 28s	34.7%	53.9 MB	61 MB	8 GB	17.2 KB
228	77/2b87d7	c1b977c6-96cc-41b0-91c9-dca682de1e02	generateRDF (227)	COMPLETED	0	2024-11-02 20:53:42.714	2m 59s	2m 25s	34.7%	53.7 MB	61 MB	8 GB	17.2 KB
240	ed/1e3219	159581da-9eae-485e-a158-23b7b48325ac	generateRDF (239)	COMPLETED	0	2024-11-02 20:53:42.828	2m 59s	2m 30s	35.5%	54 MB	61 MB	8 GB	17.2 KB
248	21/bed136	ae6ffb4b-d3bc-4e55-b993-b712bd0d4360	generateRDF (247)	COMPLETED	0	2024-11-02 20:53:42.854	3m	2m 22s	36.7%	53.9 MB	61 MB	8 GB	17.2 KB
249	28/a78c9d	5dc1bdd6-29be-4e50-9436-6122908515b1	generateRDF (248)	COMPLETED	0	2024-11-02 20:53:42.874	3m	2m 27s	35.1%	53.8 MB	61 MB	8 GB	17.2 KB
245	04/39de19	7ddb545a-e93a-41d9-a1a1-825141c57366	generateRDF (244)	COMPLETED	0	2024-11-02 20:53:42.894	3m	2m 25s	34.7%	54.1 MB	61 MB	8 GB	17.2 KB
271	f3/e1cbfe	61f2c10f-b87a-4fe7-b612-a444966a4883	generateRDF (270)	COMPLETED	0	2024-11-02 20:53:42.997	3m	2m 26s	35.6%	53.7 MB	61 MB	8 GB	17.2 KB
272	c5/acf387	b238abd6-9579-4053-ae9f-4134aa5bd528	generateRDF (271)	COMPLETED	0	2024-11-02 20:53:43.023	3m	2m 27s	34.5%	53.8 MB	61 MB	8 GB	17.2 KB
292	58/fa55cc	6f2e9c8e-4763-4863-8063-753c07eb377d	generateRDF (291)	COMPLETED	0	2024-11-02 20:53:43.317	3m	2m 18s	38.4%	53.9 MB	61 MB	8 GB	17.2 KB
263	bb/89c796	89bf237b-44f7-4cc3-b5ef-162f766c1529	generateRDF (262)	COMPLETED	0	2024-11-02 20:53:43.679	3m	2m 26s	34.9%	54.1 MB	61 MB	8 GB	17.2 KB
260	be/85c851	5291e356-7613-46db-adb8-1fef8432319f	generateRDF (259)	COMPLETED	0	2024-11-02 20:53:43.694	3m	2m 24s	33.3%	53.8 MB	61 MB	8 GB	17.2 KB
254	6c/2de8c0	2ef33861-eb27-4123-81bc-291fbe29bcb7	generateRDF (253)	COMPLETED	0	2024-11-02 20:53:43.744	3m	2m 25s	37.7%	54.1 MB	61 MB	8 GB	17.2 KB
259	10/ab027c	d1dd1306-8bea-4e67-94a6-993faeb5751b	generateRDF (258)	COMPLETED	0	2024-11-02 20:53:43.752	3m	2m 21s	32.7%	53.9 MB	61 MB	8 GB	17.2 KB
237	98/1236d0	6c3b842c-50f1-4d3e-8930-ca9f77b1dad3	generateRDF (236)	COMPLETED	0	2024-11-02 20:53:43.871	3m	2m 21s	43.6%	54 MB	61 MB	8 GB	17.2 KB
244	c9/0f3457	1d1f605e-6478-4665-9fd9-6177b910f1c3	generateRDF (243)	COMPLETED	0	2024-11-02 20:53:43.919	3m	2m 23s	25.3%	53.7 MB	61 MB	8 GB	17.2 KB
232	da/40e02e	5c855e3d-8b32-4806-b989-beaa958bf6ed	generateRDF (231)	COMPLETED	0	2024-11-02 20:53:43.977	3m	2m 27s	25.0%	53.7 MB	61 MB	8 GB	17.2 KB
38	c7/2d6277	f65bd16a-0b58-4103-b651-7014df26d87c	generateRDF (37)	COMPLETED	0	2024-11-02 20:53:39.550	3m 9s	2m 50s	30.3%	53.8 MB	61 MB	8 GB	17.2 KB
82	1d/4c087b	96d5680b-0553-41a3-afb6-7ce11dc8c790	generateRDF (81)	COMPLETED	0	2024-11-02 20:53:39.712	3m 9s	2m 41s	27.3%	54.1 MB	61 MB	8 GB	17.2 KB
90	bc/77b8ca	2d6cad55-b090-42bc-9ff2-c7fce3ee70b4	generateRDF (89)	COMPLETED	0	2024-11-02 20:53:39.852	3m 9s	2m 42s	35.5%	53.9 MB	61 MB	8 GB	17.2 KB
103	aa/409791	41c715e6-5148-477d-8fca-1647c2c88ce0	generateRDF (102)	COMPLETED	0	2024-11-02 20:53:40.167	3m 8s	2m 39s	30.5%	53.8 MB	61 MB	8 GB	17.2 KB
107	93/ebbc65	6f91c1b7-df2b-4051-961e-61c3594a382e	generateRDF (106)	COMPLETED	0	2024-11-02 20:53:40.375	3m 8s	2m 43s	35.0%	53.9 MB	61 MB	8 GB	17.2 KB
121	af/479406	8d89dc90-72d8-4d54-a237-c8d0118eff02	generateRDF (120)	COMPLETED	0	2024-11-02 20:53:40.518	3m 8s	2m 42s	33.9%	53.9 MB	61 MB	8 GB	17.2 KB
126	f4/619d10	114ebee5-fa77-4ec5-b345-636a1fc6503a	generateRDF (125)	COMPLETED	0	2024-11-02 20:53:40.640	3m 8s	2m 39s	28.1%	53.7 MB	61 MB	8 GB	17.2 KB
130	e1/5bdd6f	35e849e9-119c-4566-a1d8-0c4ae0a93e1b	generateRDF (129)	COMPLETED	0	2024-11-02 20:53:40.688	3m 9s	2m 34s	33.7%	53.8 MB	61 MB	8 GB	17.2 KB
137	fb/2f58d7	37dc2bc0-cd41-45e0-a470-640b411f59ef	generateRDF (136)	COMPLETED	0	2024-11-02 20:53:40.877	3m 8s	2m 44s	32.8%	53.8 MB	61 MB	8 GB	17.2 KB
200	7a/f2a8e0	7c84966c-5ff8-4dd5-b603-51a697e65dfb	generateRDF (199)	COMPLETED	0	2024-11-02 20:53:42.108	3m 8s	2m 40s	35.8%	53.9 MB	61 MB	8 GB	17.2 KB
206	c2/b7776c	eb969711-cb47-4429-8a1b-ac7144e0e4f7	generateRDF (205)	COMPLETED	0	2024-11-02 20:53:42.268	3m 8s	2m 33s	33.9%	54.1 MB	61 MB	8 GB	17.2 KB
217	ff/2ceb8a	60f19268-a9dc-4775-b192-1dbd3c33a2bc	generateRDF (216)	COMPLETED	0	2024-11-02 20:53:42.345	3m 8s	2m 33s	32.3%	53.8 MB	61 MB	8 GB	17.2 KB
218	9b/06d10c	38d199ac-9d69-45ce-b6df-3b25aba1ef42	generateRDF (217)	COMPLETED	0	2024-11-02 20:53:42.445	3m 8s	2m 31s	37.3%	53.9 MB	61 MB	8 GB	17.2 KB
221	80/466107	72f635d8-bb97-48fc-97ce-78998a1a53a1	generateRDF (220)	COMPLETED	0	2024-11-02 20:53:42.473	3m 8s	2m 34s	33.8%	53.9 MB	61 MB	8 GB	17.2 KB
220	c2/b1dd2e	f6708e1b-ba1c-4c22-8ac5-bc81e2e8a9d7	generateRDF (219)	COMPLETED	0	2024-11-02 20:53:42.513	3m 8s	2m 41s	32.7%	53.7 MB	61 MB	8 GB	17.2 KB
216	9f/ce2379	b44e6936-ce91-4e59-b0f6-c0999c451490	generateRDF (215)	COMPLETED	0	2024-11-02 20:53:42.521	3m 8s	2m 35s	32.3%	53.8 MB	61 MB	8 GB	17.2 KB
222	4e/8e317c	ad714e97-1fbf-4e23-b6c9-b06463a941e0	generateRDF (221)	COMPLETED	0	2024-11-02 20:53:42.565	3m 8s	2m 31s	35.4%	53.8 MB	61 MB	8 GB	17.2 KB
233	65/bd9db8	bd48d6e3-09fe-4c7f-b878-c899af87ecaa	generateRDF (232)	COMPLETED	0	2024-11-02 20:53:42.646	3m 8s	2m 37s	29.0%	53.9 MB	61 MB	8 GB	17.2 KB
229	f2/d4a7d2	46716338-4927-477c-be1f-6f7c161d8d03	generateRDF (228)	COMPLETED	0	2024-11-02 20:53:42.671	3m 8s	2m 34s	34.2%	54 MB	61 MB	8 GB	17.2 KB
230	cb/93edbe	6f722bb8-3044-4e4c-a0cb-e706de36ab94	generateRDF (229)	COMPLETED	0	2024-11-02 20:53:42.678	3m 8s	2m 30s	35.1%	53.8 MB	61 MB	8 GB	17.2 KB
247	8e/2df571	32273bb0-b1de-480d-8535-da1feb366a07	generateRDF (246)	COMPLETED	0	2024-11-02 20:53:42.800	3m 8s	2m 32s	33.8%	53.9 MB	61 MB	8 GB	17.2 KB
246	14/7bcb1d	d5a10a6f-ea3a-48a9-954c-312e6153cf75	generateRDF (245)	COMPLETED	0	2024-11-02 20:53:42.858	3m 8s	2m 34s	33.5%	53.9 MB	61 MB	8 GB	17.2 KB
262	55/6f1994	955067db-5aef-41c9-b577-eefb801ef980	generateRDF (261)	COMPLETED	0	2024-11-02 20:53:42.960	3m 8s	2m 30s	29.5%	53.9 MB	61 MB	8 GB	17.2 KB
267	4b/cc9738	98a5a677-e7ba-4d35-aaf0-5b25e788be46	generateRDF (266)	COMPLETED	0	2024-11-02 20:53:42.964	3m 9s	2m 37s	32.7%	53.8 MB	61 MB	8 GB	17.2 KB
273	73/f34f93	06bf2bdf-f21c-4a6f-9c28-7d734f70b3c4	generateRDF (272)	COMPLETED	0	2024-11-02 20:53:42.982	3m 9s	2m 33s	34.6%	53.8 MB	61 MB	8 GB	17.2 KB
269	8f/59fba0	87c5e070-ea19-4355-a8c2-d413216f6f53	generateRDF (268)	COMPLETED	0	2024-11-02 20:53:43.585	3m 8s	2m 28s	28.1%	53.7 MB	61 MB	8 GB	17.2 KB
257	1c/bbaaa7	389c2823-dc18-461e-b782-51f489bdd41c	generateRDF (256)	COMPLETED	0	2024-11-02 20:53:43.635	3m 8s	2m 31s	32.2%	54 MB	61 MB	8 GB	17.2 KB
252	c5/ac2920	df4997e6-c4cd-4dd0-ac32-7a73ce9b939a	generateRDF (251)	COMPLETED	0	2024-11-02 20:53:43.708	3m 8s	2m 29s	30.2%	53.9 MB	61 MB	8 GB	17.2 KB
258	82/e036fd	7ca8dfa7-e8a9-4909-94fc-0e5e1f3d5712	generateRDF (257)	COMPLETED	0	2024-11-02 20:53:43.734	3m 8s	2m 25s	34.7%	54.1 MB	61 MB	8 GB	17.2 KB
