task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
123	01/fd8900	96bcbd96-e827-4152-8e38-9a9d53cdd4b4	generateRDF (122)	COMPLETED	0	2024-11-02 21:07:08.871	1m 11s	39.7s	32.4%	54 MB	61 MB	2 GB	17.2 KB
137	d2/df1866	b0723b23-3a3b-46bb-bf7a-54a2c38e13b9	generateRDF (136)	COMPLETED	0	2024-11-02 21:07:08.945	1m 11s	43s	26.2%	53.8 MB	61 MB	2 GB	17.2 KB
125	7f/1538b3	5f16dac0-a793-4e98-a92d-c9be5b56e943	generateRDF (124)	COMPLETED	0	2024-11-02 21:07:09.040	1m 12s	40.3s	31.2%	53.8 MB	61 MB	2 GB	17.2 KB
135	fb/9be70a	d736cd74-6132-47fe-8b8e-a221f582b162	generateRDF (134)	COMPLETED	0	2024-11-02 21:07:09.061	1m 12s	40.6s	28.1%	54 MB	61 MB	2 GB	17.2 KB
298	58/eee255	ffdca3bb-bff5-4309-b421-ded143d9013a	generateRDF (297)	COMPLETED	0	2024-11-02 21:07:11.527	1m 9s	39.5s	28.1%	53.9 MB	61 MB	2 GB	17.2 KB
510	b5/2b2921	a0990a15-3ab2-4182-b18a-fec42d4cc6be	generateRDF (509)	COMPLETED	0	2024-11-02 21:07:12.458	1m 9s	35s	36.5%	54 MB	61 MB	2 GB	17.2 KB
10	d8/c9f4dc	f25307b6-0f4c-4651-b94e-dae5ec8a59cf	generateRDF (9)	COMPLETED	0	2024-11-02 21:07:07.596	1m 22s	42s	36.5%	53.8 MB	61 MB	2 GB	17.2 KB
11	71/bd93d1	0af6c8df-282d-44ca-a671-46393c016cc8	generateRDF (10)	COMPLETED	0	2024-11-02 21:07:07.608	1m 22s	41.2s	31.6%	53.8 MB	61 MB	2 GB	17.2 KB
21	45/7ebf26	169af848-d002-475a-a87e-a46d2e9cc119	generateRDF (20)	COMPLETED	0	2024-11-02 21:07:07.611	1m 22s	40.5s	32.7%	53.8 MB	61 MB	2 GB	17.2 KB
8	99/61eaa7	22839a4e-823f-41dc-83c3-8f2995251ef9	generateRDF (7)	COMPLETED	0	2024-11-02 21:07:07.679	1m 22s	41.5s	30.1%	53.8 MB	61 MB	2 GB	17.2 KB
27	34/711f63	00c69b05-ddca-4425-82ac-a954cab45912	generateRDF (26)	COMPLETED	0	2024-11-02 21:07:07.680	1m 23s	41.3s	28.9%	54 MB	61 MB	2 GB	17.2 KB
22	c1/c4f1f9	28baba5a-ec43-40a9-a76f-8b10181b44e2	generateRDF (21)	COMPLETED	0	2024-11-02 21:07:07.683	1m 23s	41.1s	30.1%	53.8 MB	61 MB	2 GB	17.2 KB
14	b6/ce4c9c	780b9c3f-d000-4a17-a04b-7c28d4493195	generateRDF (13)	COMPLETED	0	2024-11-02 21:07:07.700	1m 23s	46s	25.5%	53.8 MB	61 MB	2 GB	17.2 KB
26	9e/d808ad	5eb282e6-4790-4ae2-9a7d-054737c4c3d2	generateRDF (25)	COMPLETED	0	2024-11-02 21:07:07.701	1m 23s	43.6s	33.6%	53.9 MB	61 MB	2 GB	17.2 KB
36	c9/e27781	64ee6271-121a-4ba0-8a7c-7e64eb58baf5	generateRDF (35)	COMPLETED	0	2024-11-02 21:07:07.705	1m 23s	41.4s	29.5%	54 MB	61 MB	2 GB	17.2 KB
6	33/bc382c	eab35135-9bdb-4656-be08-554e1a7e8c42	generateRDF (5)	COMPLETED	0	2024-11-02 21:07:07.711	1m 23s	40.7s	31.8%	54 MB	61 MB	2 GB	17.2 KB
19	fd/416fc2	b30db54d-2aad-443c-8a87-7463f1d3dfd5	generateRDF (18)	COMPLETED	0	2024-11-02 21:07:07.717	1m 23s	40.3s	31.6%	53.8 MB	61 MB	2 GB	17.2 KB
18	10/9e6bbc	6fa4964e-f461-4960-920e-b2437b7e9dbd	generateRDF (17)	COMPLETED	0	2024-11-02 21:07:07.734	1m 24s	43.1s	27.6%	54 MB	61 MB	2 GB	17.2 KB
4	ac/7a800b	c6912cc1-1caf-4225-b28e-7d7f8b58700f	generateRDF (3)	COMPLETED	0	2024-11-02 21:07:07.763	1m 24s	40.6s	31.1%	53.8 MB	61 MB	2 GB	17.2 KB
35	ad/cda40e	6220363a-f86f-4c70-9eaf-f54ab95b12fe	generateRDF (34)	COMPLETED	0	2024-11-02 21:07:07.780	1m 24s	42.8s	32.7%	53.9 MB	61 MB	2 GB	17.2 KB
40	62/659bdd	93c25404-8c86-4b31-86de-5cac3b8329cb	generateRDF (39)	COMPLETED	0	2024-11-02 21:07:07.818	1m 24s	42.4s	31.8%	53.7 MB	61 MB	2 GB	17.2 KB
50	f3/70a340	2d9a68ce-4995-464f-ae7d-341d721b0dc4	generateRDF (49)	COMPLETED	0	2024-11-02 21:07:07.831	1m 24s	41.7s	31.9%	53.8 MB	61 MB	2 GB	17.2 KB
29	bb/a81795	a5e51b67-624e-4b5d-86ee-929b8bb1b522	generateRDF (28)	COMPLETED	0	2024-11-02 21:07:07.841	1m 24s	40.7s	29.8%	54 MB	61 MB	2 GB	17.2 KB
66	16/9015b0	84bdd7bd-a87b-4500-9375-2049259548ad	generateRDF (65)	COMPLETED	0	2024-11-02 21:07:07.907	1m 24s	39.4s	31.4%	53.8 MB	61 MB	2 GB	17.2 KB
69	90/8be9a9	a5351930-484d-45ec-b5a0-73caa8cc637d	generateRDF (68)	COMPLETED	0	2024-11-02 21:07:07.913	1m 24s	41.2s	29.7%	53.8 MB	61 MB	2 GB	17.2 KB
60	5e/72e9cf	f055085b-a619-4767-86ab-4b86aa01f13a	generateRDF (59)	COMPLETED	0	2024-11-02 21:07:07.930	1m 24s	41.3s	34.1%	53.8 MB	61 MB	2 GB	17.2 KB
78	11/046dfb	cd5d686a-80a7-4546-8727-c90f77fa91db	generateRDF (77)	COMPLETED	0	2024-11-02 21:07:07.988	1m 25s	44.4s	32.8%	53.8 MB	61 MB	2 GB	17.2 KB
83	24/e71e31	89014f0d-3c73-4182-88ec-aae756873466	generateRDF (82)	COMPLETED	0	2024-11-02 21:07:08.005	1m 25s	41.2s	34.9%	54 MB	61 MB	2 GB	17.2 KB
81	8f/3fc7d6	f15c7d32-1d30-4d52-9e7a-b939c43e0088	generateRDF (80)	COMPLETED	0	2024-11-02 21:07:08.147	1m 25s	41.8s	32.7%	53.9 MB	61 MB	2 GB	17.2 KB
88	f5/319263	9d196bdd-a36c-4ca7-aef1-78e260fa06b1	generateRDF (87)	COMPLETED	0	2024-11-02 21:07:08.187	1m 25s	41.8s	34.5%	54.2 MB	61 MB	2 GB	17.2 KB
97	16/3ee487	45cfb154-0749-44b2-b6cb-8bac5765feb4	generateRDF (96)	COMPLETED	0	2024-11-02 21:07:08.365	1m 25s	39.3s	34.1%	53.7 MB	61 MB	2 GB	17.2 KB
100	34/44a19c	244b5070-12a7-43a8-ba85-f0b89f1973ff	generateRDF (99)	COMPLETED	0	2024-11-02 21:07:08.431	1m 25s	44.3s	35.7%	53.8 MB	61 MB	2 GB	17.2 KB
110	40/15f874	0e02d1f5-5043-4426-b2c3-f3f81a869ff8	generateRDF (109)	COMPLETED	0	2024-11-02 21:07:08.612	1m 25s	40.7s	35.2%	53.8 MB	61 MB	2 GB	17.2 KB
111	0c/adcb56	3ef38828-72af-44fe-8b09-4f61ac4d5231	generateRDF (110)	COMPLETED	0	2024-11-02 21:07:08.618	1m 25s	40.3s	37.8%	53.9 MB	61 MB	2 GB	17.2 KB
109	90/73d2c9	fe20fc6f-27cc-4b49-957d-77af46f5a414	generateRDF (108)	COMPLETED	0	2024-11-02 21:07:08.656	1m 25s	43.1s	37.2%	53.9 MB	61 MB	2 GB	17.2 KB
112	b8/a059d0	08fcf4a7-0438-415e-bb5a-5e04387c2717	generateRDF (111)	COMPLETED	0	2024-11-02 21:07:08.675	1m 25s	40.9s	30.2%	54 MB	61 MB	2 GB	17.2 KB
117	e4/243a92	a9a5cf56-1ed0-4ff4-a48e-a204e8ac6e67	generateRDF (116)	COMPLETED	0	2024-11-02 21:07:08.701	1m 25s	48.3s	30.6%	54 MB	61 MB	2 GB	17.2 KB
116	8b/1d0003	7368ca74-ff67-4007-8657-1c5033c39756	generateRDF (115)	COMPLETED	0	2024-11-02 21:07:08.703	1m 26s	40.9s	32.2%	53.8 MB	61 MB	2 GB	17.2 KB
121	8e/6cf949	81beec2d-0b35-48a1-9972-9617e2fa71e4	generateRDF (120)	COMPLETED	0	2024-11-02 21:07:08.760	1m 26s	41.7s	26.0%	53.9 MB	61 MB	2 GB	17.2 KB
122	f9/8fd1e5	eafc0e64-df1b-4cc0-a4d8-42e8a93046bc	generateRDF (121)	COMPLETED	0	2024-11-02 21:07:08.877	1m 26s	42.8s	30.8%	53.9 MB	61 MB	2 GB	17.2 KB
127	f3/5de3ab	d4a36ebd-dace-4b8d-b8e1-c53401d2fd24	generateRDF (126)	COMPLETED	0	2024-11-02 21:07:08.973	1m 26s	49.1s	32.3%	53.9 MB	61 MB	2 GB	17.2 KB
126	62/3176dd	43225aa7-5307-4f16-8cbd-e21da223a8b5	generateRDF (125)	COMPLETED	0	2024-11-02 21:07:09.006	1m 26s	40.4s	33.1%	53.9 MB	61 MB	2 GB	17.2 KB
130	93/00b7a2	6adef4ec-d448-4e7c-a597-943deae1380d	generateRDF (129)	COMPLETED	0	2024-11-02 21:07:09.076	1m 26s	41.8s	29.5%	53.9 MB	61 MB	2 GB	17.2 KB
131	57/d1dcf8	1a783694-d901-4c01-b7d5-c74771e79e12	generateRDF (130)	COMPLETED	0	2024-11-02 21:07:09.085	1m 26s	50.8s	31.9%	54 MB	61 MB	2 GB	17.2 KB
128	29/39248e	b1a8d715-40d6-4d9d-b2d1-4865aabe2b6d	generateRDF (127)	COMPLETED	0	2024-11-02 21:07:09.087	1m 26s	41.1s	34.7%	54 MB	61 MB	2 GB	17.2 KB
134	9e/35dc0b	24e8e2b1-e994-49ec-a4d1-cefb5240c6d0	generateRDF (133)	COMPLETED	0	2024-11-02 21:07:09.093	1m 26s	46s	35.4%	53.8 MB	61 MB	2 GB	17.2 KB
133	f2/c4f8f8	a076b03f-ee82-45bc-8e84-572bfc16fc42	generateRDF (132)	COMPLETED	0	2024-11-02 21:07:09.128	1m 26s	45.3s	36.8%	54 MB	61 MB	2 GB	17.2 KB
124	fb/40c807	d6c6434a-2ec1-49e2-8f76-24fb9d8a9101	generateRDF (123)	COMPLETED	0	2024-11-02 21:07:09.171	1m 26s	41.7s	37.8%	53.9 MB	61 MB	2 GB	17.2 KB
132	20/8e5160	92c84993-3dbd-4680-8460-dde4b40a60c6	generateRDF (131)	COMPLETED	0	2024-11-02 21:07:09.198	1m 27s	39.9s	34.4%	53.9 MB	61 MB	2 GB	17.2 KB
141	11/578232	42ecdc46-57e2-4103-bfe8-643c34e54fc6	generateRDF (140)	COMPLETED	0	2024-11-02 21:07:09.217	1m 27s	44.7s	33.5%	54 MB	61 MB	2 GB	17.2 KB
143	93/17cc8e	2d12d4b0-8a4b-4e11-a04b-11c87b7c1045	generateRDF (142)	COMPLETED	0	2024-11-02 21:07:09.230	1m 27s	47.7s	34.3%	53.8 MB	61 MB	2 GB	17.2 KB
145	0e/4b49b5	c2ac337f-729d-48ce-9026-aa706f6f2296	generateRDF (144)	COMPLETED	0	2024-11-02 21:07:09.240	1m 27s	41.3s	32.6%	53.8 MB	61 MB	2 GB	17.2 KB
144	18/826545	2152bdba-5c5a-43b6-9991-81b4ad4839fc	generateRDF (143)	COMPLETED	0	2024-11-02 21:07:09.346	1m 27s	39.7s	34.2%	54.1 MB	61 MB	2 GB	17.2 KB
140	b3/c305e8	3c4d6888-40ec-4db9-a01b-987fbab52bf8	generateRDF (139)	COMPLETED	0	2024-11-02 21:07:09.348	1m 27s	42.8s	32.1%	53.8 MB	61 MB	2 GB	17.2 KB
142	fe/defc49	45310c47-64c2-4a7f-b726-4859c497bee8	generateRDF (141)	COMPLETED	0	2024-11-02 21:07:09.354	1m 27s	42.8s	37.1%	54 MB	61 MB	2 GB	17.2 KB
147	c9/0e7640	9803b544-429e-4632-88fc-e0db95365e19	generateRDF (146)	COMPLETED	0	2024-11-02 21:07:09.371	1m 27s	43.3s	30.7%	53.9 MB	61 MB	2 GB	17.2 KB
155	43/e4a16a	6eaaf380-0e43-4c23-ae42-881c39ee75e5	generateRDF (154)	COMPLETED	0	2024-11-02 21:07:09.421	1m 28s	44.6s	28.5%	53.8 MB	61 MB	2 GB	17.2 KB
150	dc/adcba2	2446e68c-8197-4304-8689-74053f571112	generateRDF (149)	COMPLETED	0	2024-11-02 21:07:09.427	1m 28s	42s	38.6%	53.9 MB	61 MB	2 GB	17.2 KB
148	2b/d73f01	f9a0afbb-0bc1-4fab-8b85-440284114811	generateRDF (147)	COMPLETED	0	2024-11-02 21:07:09.457	1m 28s	42.5s	35.8%	53.8 MB	61 MB	2 GB	17.2 KB
151	0e/0282e6	00a86bda-4285-4ed7-9392-9140088cec78	generateRDF (150)	COMPLETED	0	2024-11-02 21:07:09.511	1m 28s	39.4s	41.0%	53.9 MB	61 MB	2 GB	17.2 KB
160	4a/74d1cd	ec51c5a8-5645-4ddd-90d0-a228dae0729a	generateRDF (159)	COMPLETED	0	2024-11-02 21:07:09.554	1m 28s	41.1s	26.3%	53.8 MB	61 MB	2 GB	17.2 KB
152	06/d49d09	8ac42220-89e5-49c3-a54b-f42036504232	generateRDF (151)	COMPLETED	0	2024-11-02 21:07:09.557	1m 28s	42.5s	30.9%	53.8 MB	61 MB	2 GB	17.2 KB
157	b6/4e88fc	fac19519-9829-43c3-8b7b-95f7856b4abf	generateRDF (156)	COMPLETED	0	2024-11-02 21:07:09.595	1m 28s	40.4s	28.0%	54.1 MB	61 MB	2 GB	17.2 KB
162	80/903ed6	96332936-bcae-4dba-8d22-a481af412a32	generateRDF (161)	COMPLETED	0	2024-11-02 21:07:09.635	1m 28s	42.3s	25.8%	53.8 MB	61 MB	2 GB	17.2 KB
153	65/d59666	8dd77dfd-4dd5-47e3-911d-60d9ea10ad0a	generateRDF (152)	COMPLETED	0	2024-11-02 21:07:09.644	1m 28s	40.7s	29.2%	54 MB	61 MB	2 GB	17.2 KB
159	d4/2c7098	3536521c-462f-4e8b-a4e4-a40ce7561da8	generateRDF (158)	COMPLETED	0	2024-11-02 21:07:09.650	1m 29s	43.6s	36.2%	53.9 MB	61 MB	2 GB	17.2 KB
167	c6/771f7d	0183bb37-52e4-4b2b-882d-92c3411bb098	generateRDF (166)	COMPLETED	0	2024-11-02 21:07:09.687	1m 29s	40.5s	28.9%	54 MB	61 MB	2 GB	17.2 KB
166	07/7ac7ba	554a2ae2-1977-423f-93d7-4c13628c948b	generateRDF (165)	COMPLETED	0	2024-11-02 21:07:09.732	1m 29s	41.5s	31.9%	53.8 MB	61 MB	2 GB	17.2 KB
163	70/2301cc	445a3c5a-aa89-453d-974a-dab58e1c5df3	generateRDF (162)	COMPLETED	0	2024-11-02 21:07:09.779	1m 29s	39.6s	32.0%	53.7 MB	61 MB	2 GB	17.2 KB
168	db/d58095	826f9d19-e6fc-4afa-a9da-a82c2b3de348	generateRDF (167)	COMPLETED	0	2024-11-02 21:07:09.797	1m 29s	43.2s	26.3%	53.8 MB	61 MB	2 GB	17.2 KB
164	6d/00d403	c9965a25-7751-4ab9-8c31-748b12d0c852	generateRDF (163)	COMPLETED	0	2024-11-02 21:07:09.831	1m 29s	42.5s	32.2%	53.9 MB	61 MB	2 GB	17.2 KB
170	a9/7bf076	842227d5-dbb0-4b97-8776-965adbc9a247	generateRDF (169)	COMPLETED	0	2024-11-02 21:07:09.847	1m 29s	40.4s	32.3%	54 MB	61 MB	2 GB	17.2 KB
175	d6/67b061	beadfdeb-1616-4fa0-a7f9-6425645a9f70	generateRDF (174)	COMPLETED	0	2024-11-02 21:07:09.908	1m 29s	46.2s	27.7%	53.7 MB	61 MB	2 GB	17.2 KB
173	f1/d86895	b47284a3-9884-4407-8a10-6e1f2ce0bbd0	generateRDF (172)	COMPLETED	0	2024-11-02 21:07:09.926	1m 29s	43.5s	30.8%	53.8 MB	61 MB	2 GB	17.2 KB
177	ae/a4b85c	a1a85918-c778-4568-86d6-41f68a8b348c	generateRDF (176)	COMPLETED	0	2024-11-02 21:07:10.003	1m 29s	41.5s	26.3%	53.8 MB	61 MB	2 GB	17.2 KB
179	f4/c41b96	b33b7775-0a3d-4541-abbc-5d86a5f74698	generateRDF (178)	COMPLETED	0	2024-11-02 21:07:10.007	1m 30s	43.1s	37.4%	53.8 MB	61 MB	2 GB	17.2 KB
178	82/c6b0e6	a0a0bd2d-59be-486c-b439-cc23b4dd842a	generateRDF (177)	COMPLETED	0	2024-11-02 21:07:10.012	1m 30s	42.6s	24.6%	53.8 MB	61 MB	2 GB	17.2 KB
181	18/df05bc	80002cc8-0ae5-48ca-b51b-821e740584ba	generateRDF (180)	COMPLETED	0	2024-11-02 21:07:10.020	1m 30s	40.7s	36.0%	54 MB	61 MB	2 GB	17.2 KB
185	b6/c260e5	7dd836e7-a6d7-481d-bcfd-20ea79ed5eb7	generateRDF (184)	COMPLETED	0	2024-11-02 21:07:10.100	1m 30s	39.3s	34.1%	53.8 MB	61 MB	2 GB	17.2 KB
187	d4/09ad26	462cba10-c92c-4c8a-b130-60f0cfc48539	generateRDF (186)	COMPLETED	0	2024-11-02 21:07:10.126	1m 30s	42s	35.0%	53.7 MB	61 MB	2 GB	17.2 KB
191	27/b341a1	fbab1c85-6c5d-4517-b86e-899737fd79fb	generateRDF (190)	COMPLETED	0	2024-11-02 21:07:10.191	1m 30s	41.3s	35.6%	53.9 MB	61 MB	2 GB	17.2 KB
188	db/f339bb	d0379e8c-54c8-4511-b596-3ddc6cfcecb9	generateRDF (187)	COMPLETED	0	2024-11-02 21:07:10.219	1m 30s	37.5s	34.5%	53.9 MB	61 MB	2 GB	17.2 KB
193	94/3c4c90	5b0cf95b-217b-420b-a9fa-981a2320811b	generateRDF (192)	COMPLETED	0	2024-11-02 21:07:10.267	1m 31s	39.1s	25.5%	54.1 MB	61 MB	2 GB	17.2 KB
189	69/f97cf8	4d8ffba2-29ca-4613-8574-9c5501b9c2dd	generateRDF (188)	COMPLETED	0	2024-11-02 21:07:10.285	1m 31s	40s	33.0%	53.9 MB	61 MB	2 GB	17.2 KB
199	01/ca1d68	69fda673-5654-47ce-b71d-0449f95e29e8	generateRDF (198)	COMPLETED	0	2024-11-02 21:07:10.306	1m 31s	37.3s	30.4%	53.8 MB	61 MB	2 GB	17.2 KB
194	d9/3d99d3	2e377c64-7864-4c1b-92f2-02f7ae90f7e5	generateRDF (193)	COMPLETED	0	2024-11-02 21:07:10.319	1m 31s	39.8s	30.6%	53.8 MB	61 MB	2 GB	17.2 KB
195	0e/02b323	cc522d9b-d779-449a-9132-b434dbb6fcbb	generateRDF (194)	COMPLETED	0	2024-11-02 21:07:10.334	1m 31s	41.5s	32.0%	53.7 MB	61 MB	2 GB	17.2 KB
201	05/eeade2	f292ed4a-f6be-47a2-8592-273c99514351	generateRDF (200)	COMPLETED	0	2024-11-02 21:07:10.396	1m 31s	43.2s	24.4%	54 MB	61 MB	2 GB	17.2 KB
205	51/40df1d	c1fd2758-275d-44fa-80e4-cf0cce821d1e	generateRDF (204)	COMPLETED	0	2024-11-02 21:07:10.424	1m 31s	42.9s	26.7%	53.7 MB	61 MB	2 GB	17.2 KB
206	86/df46ee	8fa9898f-6a81-4bff-a39d-1347a4f68e74	generateRDF (205)	COMPLETED	0	2024-11-02 21:07:10.450	1m 31s	40.5s	34.5%	53.8 MB	61 MB	2 GB	17.2 KB
200	97/d9b3f3	be3dc723-6215-4613-b46a-38a3478afab0	generateRDF (199)	COMPLETED	0	2024-11-02 21:07:10.470	1m 31s	41.2s	29.5%	53.9 MB	61 MB	2 GB	17.2 KB
204	e5/b7a3f7	48620d12-d627-475d-8c5e-b9c3d7c13645	generateRDF (203)	COMPLETED	0	2024-11-02 21:07:10.486	1m 32s	40.4s	38.5%	53.9 MB	61 MB	2 GB	17.2 KB
202	4f/affa65	9b0d672b-abfd-4d1b-bff4-f8dfaab1dce4	generateRDF (201)	COMPLETED	0	2024-11-02 21:07:10.518	1m 32s	40.4s	29.4%	53.9 MB	61 MB	2 GB	17.2 KB
207	54/e2bf3d	5403807a-9914-4d10-9110-5c9b89fa114d	generateRDF (206)	COMPLETED	0	2024-11-02 21:07:10.555	1m 32s	42s	29.8%	53.8 MB	61 MB	2 GB	17.2 KB
203	3b/09d645	973d1425-efde-4d77-a200-22257f3bb415	generateRDF (202)	COMPLETED	0	2024-11-02 21:07:10.570	1m 32s	39.1s	31.5%	53.8 MB	61 MB	2 GB	17.2 KB
209	2c/55065c	126ebaae-3e04-4559-9365-e161419830de	generateRDF (208)	COMPLETED	0	2024-11-02 21:07:10.594	1m 32s	40.8s	32.7%	53.8 MB	61 MB	2 GB	17.2 KB
212	69/888632	02f886bf-31be-4bd4-af10-3ad512cc228a	generateRDF (211)	COMPLETED	0	2024-11-02 21:07:10.621	1m 32s	39.6s	32.2%	53.8 MB	61 MB	2 GB	17.2 KB
208	f2/09cfe6	cde24db4-d2bd-4347-bf5a-dd449c08a7a6	generateRDF (207)	COMPLETED	0	2024-11-02 21:07:10.621	1m 32s	42.5s	29.2%	53.9 MB	61 MB	2 GB	17.2 KB
210	59/8dd78c	361d96e3-4ee7-4270-ac6c-68193c6f03f3	generateRDF (209)	COMPLETED	0	2024-11-02 21:07:10.655	1m 32s	39.6s	34.8%	53.8 MB	61 MB	2 GB	17.2 KB
213	bf/7ab2c5	a592cb39-e2f8-4003-8d99-456ea8ac3fb1	generateRDF (212)	COMPLETED	0	2024-11-02 21:07:10.710	1m 32s	41s	34.5%	53.9 MB	61 MB	2 GB	17.2 KB
217	f2/b65134	8db1a811-148e-4833-8016-23d6ff1d1fd0	generateRDF (216)	COMPLETED	0	2024-11-02 21:07:10.777	1m 33s	49.7s	22.5%	54 MB	61 MB	2 GB	17.2 KB
218	00/e16022	4da41cb9-ef88-4715-8daa-382eb2879751	generateRDF (217)	COMPLETED	0	2024-11-02 21:07:10.810	1m 33s	39.7s	32.3%	53.8 MB	61 MB	2 GB	17.2 KB
219	c7/1a012c	274542e4-49b4-439b-872d-95e5843e9609	generateRDF (218)	COMPLETED	0	2024-11-02 21:07:10.810	1m 33s	41.5s	31.6%	54 MB	61 MB	2 GB	17.2 KB
220	47/e7fc4a	79a2f10c-09f1-4155-8a61-983f7dc97106	generateRDF (219)	COMPLETED	0	2024-11-02 21:07:10.822	1m 33s	42.9s	27.0%	53.6 MB	61 MB	2 GB	17.2 KB
223	0c/e70538	5e68bdb8-950e-47ef-9082-52be9ef94fe7	generateRDF (222)	COMPLETED	0	2024-11-02 21:07:10.869	1m 33s	42s	28.9%	53.8 MB	61 MB	2 GB	17.2 KB
225	8f/5951ce	66934ebd-41ee-4d8e-b717-881cdabf59fd	generateRDF (224)	COMPLETED	0	2024-11-02 21:07:10.896	1m 33s	39.5s	31.5%	53.8 MB	61 MB	2 GB	17.2 KB
222	79/f03f8c	b4c19e46-722e-4e18-b1d6-8a2bb1a42b2b	generateRDF (221)	COMPLETED	0	2024-11-02 21:07:10.896	1m 33s	41.3s	30.3%	54.1 MB	61 MB	2 GB	17.2 KB
221	16/efc94b	4a0abbfa-98aa-4b63-925c-18bf325e7441	generateRDF (220)	COMPLETED	0	2024-11-02 21:07:10.913	1m 33s	38.7s	29.0%	53.8 MB	61 MB	2 GB	17.2 KB
